386	2555	Even my mother in-law (a very large woman) said it was easy to get into and out of the passenger seat and the second row	3
386	2556	Did not attempt the third row thankfully	3
386	2557	Decent acceleration and stopping is also good	6
386	2558	This is not a race car after all but a family transporter so set your expectations correctly and you won't be disappointed	4
386	2559	The sound and video systems are excellent! Usually do not even consider a Ford	1
387	2566	With the new one, I average about 27-30 mpg per tank (80% city & 20% hwy)	0
387	2567	I have standard stereo and the sound quality is very decent	1
387	2568	Overall, I'm very happy with the car.	7
388	2569	I absolutely love this car	7
388	2570	I got it loaded and it has all the amenities of a luxury automobile along with the sportiness	4
388	2571	I was shocked and sold when I sat in one and it was extremely comfortable and roomy	5
388	2572	Get a convertible or a sunroof because they operate great	3
388	2573	It gets great gas mileage and all maintenance and the entire car (Including paint and body) is guaranteed for five years	4
388	2576	What a wonderful car!	2
389	2581	It holds a large amount of stuff as well as 4 humans	3
389	2582	It handles well, is comfortable and we are getting 18 mpg in town and the promised 24 on the road	4
390	2586	Just want a reliable comfortable car with good MPG and got it	4
390	2587	So much room inside, it is really unbelievable - 350 lb	1
390	2588	passenger in back seat was very comfortable	5
390	2590	performance was great	4
390	2591	Plenty cargo room since interior so spacious	1
391	2592	I have been disappointed in this vehicle! The insulation in this vehicle is poor	3
391	2593	The heater works wonderfully but just about freeze my legs on the driver side	4
391	2597	I left my keys in the car and turned OFF yet in less than 3 hours my car battery was totally DEAD	4
391	2598	This certainly can't be a safety feature to have a battery lose charge this quickly	4
391	2599	I agree about the noise!	4
392	2600	I have the Fit Sport with navi in manual transmission - it has VSA and ABS	6
392	2601	It has excellent handling in the snow	6
392	2604	So I drove on streets that were not yet plowed, particularly on those with some elevation, so the car had to climb	4
392	2607	Not once did the wheels spin or slide - because the VSA corrected it immediately	6
393	2610	So far so good haven't had a problem with it yet	4
393	2611	I'm not sure about fuel economy though, I have the 4.0L V6 and I get 14 in the city	4
393	2612	I'm suposed to get 17 in the city and 20 on the highway	4
393	2614	Its the best one That you can buy for the money	4
393	2615	I wouldn't reccommend this truck unless there is only two people in your family	3
394	2617	The Audi A4 ride is fantastic; the 4-cylinder Quattro engine is very powerful	4
394	2618	Tiptronic manual shift is fun (but dangerous-- must be careful to avoid speeding ticket)! This vehicle is beautiful, roomy, and hugs the road	7
395	2621	Like minivans, my Vibe is practical and versatile	4
395	2622	Unlike minivans, the Vibe is economical and fun to drive	4
395	2623	But the Vibe GT is a few details short of perfect	5
395	2625	I lost some tight cornering ability but gained a whole lot more in noise reduction and comfort	5
395	2627	I had back-up sensors installed to allay fears that I would back into something or, worse, someone, such as the grandchildren who live with us	1
395	2628	I would have also appreciated an in-dash compass	7
395	2629	Still a great ride and purchase.	7
396	2632	This car was a reasonable compromise	6
396	2633	The seat is firm and surprisingly comfortable on a 500 mile drive	5
396	2634	The vehicle handles firmly and assertively unlike Toyota's other models	5
396	2635	I call it a vanagon; it felt large at first, but it really is more like a tall sedan than anything else	2
396	2636	I have a black one with that ridiculously toothy chrome grill, which seems to be a desirable feature on higher-end vehicles	2
396	2637	But it goes like a tank in the snow and hauls a medium amount of stuff	2
396	2638	Expect good resale from it and I feel safe.	6
397	2639	I wanted a compact car with good Gas mileage	0
397	2641	It's fun to drive	7
397	2642	It rides better than I thought it would	4
397	2643	and I get 32 MPG in the city	0
397	2644	I think GM finally has built a good compact car	3
397	2645	It has more pick up than I thought it would	4
397	2646	Not to good on a up grade but it's a compact car	4
397	2647	I only had it for about a month now and I don't think it has any blind spots in it	4
397	2648	The side windows are big	3
397	2649	The engine runs quiet and it has a good ride on the highway	3
397	2650	only one thing wrong with it, made in Korea	6
397	2651	If anyone wants a compact car they should take a good look at a Aveo.	2
398	2655	It has a good amount of power and the brakes are fantastic	6
398	2656	I drive it pretty hard, but I still get about 26-28 mpg doing a mix of city and highway driving	0
398	2657	"It's hard to explain, but the car just feels ""solid"""	2
398	2658	The doors close with a dull thud, instead of a hollow bang	3
398	2659	Even things like the turn signal lever feel well built	2
398	2660	The steering is tight and easy to maneuver, even at high speeds	5
398	2661	The ride is overall excellent.	4
399	2664	I don't have a lead foot, but I'm not always the most conservative driver and I'm getting 38 mpg doing about 30% city/70% highway	0
399	2666	As far as reliability, I believe it was consumer reports that put it in its top 10 list of reliable cars at #7 so that's definitely a good thing	6
399	2667	"Overall, I'm happy with the car and recommend it to friends when they say ""Nice bubble, do you like it?"""	2
400	2668	I researched many cars offering similar amenities	1
400	2669	The KIA appeared to offer better features for the lowest price	2
400	2670	I was not disappointed, it has great features and is very well built	3
400	2671	While not a powerhouse the engine offers sufficient power for highway driving	4
400	2672	The seating layout and flexibility is well done providing real flatbed storage	4
400	2673	The transmission is smooth	4
400	2674	I wish that KIA offered a larger tyre option, but it is not a major flaw	4
400	2675	The finish and engineering are of high quality	4
400	2676	The entertainment system, bluetooth and component inputs make offer more luxury features than are found on many prestige cars	4
400	2677	I was surprised and disappointed to find an ashtray, GPS space would be better.	4
401	2682	The Fit by FAR blew the competition away	4
401	2683	I have DOUBLED my mpg over the PT	0
401	2684	Cargo space is amazing, and have easily fit my two large greyhounds, and last week a 6 foot industrial clothing rack	1
401	2685	Have put 1800 miles on it in about a month	4
401	2686	Fit also made list of greenest cars	3
401	2687	Drove over a nail this week and the TPMS alerted me to low tire pressure	4
401	2688	Now I look forward to driving every day, instead of wondering if my car will start! 	4
402	2691	Averaging 28.5 MPG true Highway, 24 MPG Limited city, 21MPG City	0
402	2692	Overall very impressed with vehicle	6
402	2693	Drove the Camry and the Sonata blew it away in comfort and styling	5
402	2694	Only knock is slight hesitation in acceleration after decelerating	4
402	2695	Nav performs great and much smaller than most vehicles and touch screen a plus, Bluetooth has good performance	4
402	2696	The fit and finish is far superior than the 2008 Sonata	6
402	2697	Seats are very comfortable and dual zone temperature control feature is awesome although temperature seems to run a little hotter than actual	1
403	2700	The ratings I base on any car that's as fuel efficient as this one	0
403	2701	Much more fun to drive than a hybrid, yet gets nearly the same mileage	0
403	2702	Spacious, back seat fits adults, seats comfortable on a 1400 mile, three day trip	3
403	2703	Be wary of the hype that the car will get over 50 mpg	0
403	2704	Trying real hard I can get 45 - 46	0
403	2705	Around town I've been getting much better than I'd guessed, 38 - 40	4
403	2706	I have the manual and keep the car at 1500 rpms unless going uphill	4
403	2707	Never needs to be at more than 2000 rpms unless in top gear, passing or entering a freeway	4
403	2708	Averaging 70 mph you will be lucky to exceed 41 mpg	0
403	2709	It's in the constant 50s and 60s that 46+mpg is possible.	0
404	2712	It looks means and corners great	4
404	2714	I love the look of the interior especially the radio	2
405	2722	I am averaging 33 MPG living in the burbs! The XLE interior is wonderful and I am glad they came out with this trim for 09	0
405	2723	I was not looking for a fast car - my main priorities were: gas efficient, comfortable, reliable and stylish, and the Corolla covered all! I love the new body design for the 09 Corolla.	4
406	2725	When the new body style was released I fell in love	2
406	2728	I look forward to getting in my vehicle every morning, traffic or not she is amazingly comfortable.	5
407	2729	I had a Mercedes R350 with all the options, and I drove the Flex and looked at the price and said what the heck am I doing driving a Mercedes, I returned the Mercedes 5 months early to get the Flex, I could not find the SEL with leather and Nav, so I settled for the SE and will install the Nav	4
408	2735	I also hear the whining noise coming from the engine or transmission	4
408	2736	Sounds like the whining sound from a turbine, but the car does not have a turbocharger	3
408	2737	The sound varies at different speeds and engine torque	4
408	2738	Sometimes not very noticeable at all	3
408	2739	The seats are also hard comparable to competition	5
409	2742	The lancer drives very well	4
409	2743	It's as quiet as any of it's competitors, as corolla, etc	4
409	2744	It soaks up most of the bumps with minimum effect in the passenger car	4
409	2745	It's engine, a dohc with Mitsubishi Innovative Valve Timing and it's continuously variable transmission both work to make the ride pleasant	4
409	2746	I've had two prior generation lancers and they all were highly reliable, with minimum repairs and breakdowns under severe use	6
409	2747	The car is very safe and sturdy - uses very strong steel	6
409	2748	The only flaw is that the epa fuel economy is already below it's competitors and below the prior generation lancer 2007	4
409	2749	And when you drive it - it seems like it's below the epa estimates also - especially city.	3
410	2754	was going to pay for it but 0% financing-ok/ The car is really great-fun to drive-more than enough headroom-free Garmin-car loaded w equipment.Dont wait! good pickup and passing-26.8 mpg n town so far	0
411	2762	The line distorts viewing	4
412	2764	This is a well-engineered, solid vehicle at a reasonable price	4
412	2765	The vehicle provides better road visibility as it sits up higher than a sedan, decent mileage, and is flexible enough if we need to transport small stuff (e.g., chairs, boxes, etc.)	3
413	2769	The DSG transmission is the culprit and appears in all VWs-not onlyt he EOS	4
414	2775	My 1st choice was a Chevy Tahoe, but I wasn't that thrilled with the size and lack of cargo space	1
414	2777	Of all of the vehicles, Honda had the smoothest ride	4
414	2778	My husband and I are both very tall, and we fit comfortably in both the front and second row seats	1
414	2779	The gas mileage isn't great, but it wasn't any different in any of the vehicles we drove (I'm not sure why it is constantly brought up)	0
415	2781	Been driving one since 2003 and have no performance or reliability issues with the car	4
415	2783	I would assume these are common accessories today, especially the iPod	1
416	2787	There is not a car out there with a cooler combination of interior and exterior styling and it's really fun to drive.	4
417	2788	Bought this car for use as my wifes and myself commuting car and to keep the SUV in the garage to keep the miles off it and save some money in gas	0
417	2789	We keep the rear seats down and use the area as a cargo area	1
417	2791	We purchased an after market rubber mat that covers the complete cargo area (with the seats down)	1
417	2792	The car looks small on the outside, but inside there is a lot more room than you'd expect	1
418	2797	very nice drive, the tan interior looks great, smooth ride, no complaints about the car	1
419	2798	The 2009 Acura TL-SHAWD w/Technology Package is very fun to drive while offering interior amenities and technology that are second to none	4
419	2799	The 09 335x is more fun to drive and faster but lacks the interior space and modern amenities	1
419	2800	The 09 Infiniti G37 is faster but lacks the driving refinement and interior space and amenities	4
420	2803	The 2009 BMW 335i is even more fun than my previous 2006 BMW 330i	7
420	2805	The 2009 335i takes an already near perfect design and adds just a little more in a lot of area	2
420	2806	The engine is something you just have to experience by driving the car	4
420	2807	Great power at all speeds and seems to beg to be driven harder	3
420	2808	The handling is great in the curves	5
420	2810	This is not the sluggish iDrive system of the past	3
420	2811	If you are into tech toys and can operate a modern cell phone you will love the new iDrive	5
421	2815	It is a small, efficient urban two passenger transport that has a small footprint but a spacious interior	4
421	2816	Being a Daimler product it has the safety and quality expected	4
421	2817	Having a small Mitsubishi engine, it is no surprise the performance and reliability it has	4
421	2818	Being a European design, it has character and head turning style	3
421	2819	Over all this little car has fulfilled and surpassed every design objective and it is fun to drive around town	3
422	2821	Great ride, love the navigation, easy to use	4
422	2822	Seems to shift strange	2
422	2823	Mileage has not been as good as promised	0
422	2824	Good looking and fun to drive	3
422	2826	Cannot believe that the back bumper is not real chrome	2
423	2829	So far the car is great to drive - very comfortable on road trips - I can drive all day long	5
423	2830	I also bought the upgraded sound system (Boston), best sounding factory installed system I have ever had	1
423	2831	I live in Wisconsin, drove once in the snow earlier this year and I am planning on driving year round - from what I have experienced car should handle as good as any non 4X4 - just have to drive with common sense! Dodge rebates plus lifetime warranty backed by the gov't sealed the deal	4
424	2832	This new CTS made it even less painful to get rid of my old (2006) CTS	5
424	2833	This car is pure pleasure for me	7
425	2838	It has what we felt was the best finishing details/trim and was sportier than the Camry and Fussion	4
426	2846	She loves the Venza! High style, room of an Avalon for adult business associates and friends, space for occasional hauling projects	1
427	2848	Midyear model in midnight sky was the car I wanted after reviewing everything I could about the nissan vs.mazda3,honda civic and toyota corolla	3
427	2851	Interior comfort and roominess was best of the group	1
427	2852	"I am 6'2"" and interior size was important"	1
427	2853	Great acceleration and smooth,seamless transmission, Handling is pretty good and quiet for a small car	4
427	2854	The only negative comments I can make is the oddly shaped rearview mirrors and security alarm going off when unlocking trunk without unlocking doors first	3
427	2855	Otherwise s solid choice.	3
428	2857	It gets over 25 MPG on the Hwy with average speed of 70 MPH, but in town I am very disappointed	0
428	2858	In normal city driving it gets 13 to 14 MPG.	0
429	2860	Had a 2006 sportage and saw the optima and had to have it	4
429	2861	I am blown away at the attention it gets	2
429	2862	People are always telling me they love its looks and the red color is sharp	5
429	2864	The optima feels smooth and plenty of power from the I-4 it only has a few less horse power than the v-6, save a few bucks and buy the I-4	4
429	2865	The trunk really holds a lot and the car is comfortable on long trips	5
429	2866	The gas mileage is as advertised which many cars do not match up	0
430	2870	She's a sweet, boss looking ride	2
430	2871	The 1st one off the rail car from the factory, and we got her! Inferno pearl red is a head turner at every light in town	4
430	2873	The 3.5 high output V6 is not very quick off the line, but very quick to respond after you'er out of 1st gear	4
430	2874	The car feels well balanced and can scream around bends and turns like the best of them	4
430	2875	Outstanding road feel and a rocket on the Hwy	4
430	2876	The G package ( 26G )has larger rims, fog lights, all speed traction control, 4 wheels ABS disc brakes, electronic stability program	3
431	2877	After driving the Mazda6, none of the other cars I tested (Altima, Accord, Legacy, Camry) could match the combination of features/performance/style	3
431	2878	The acceleration is better than I expected with a 4cyl and the suspension has an excellent balance between handling and comfort	3
431	2879	The Michelin tires do squeal too early though	4
431	2880	The dashboard is very intuitive and easy to use	3
431	2881	The GT has more features than I know what to do with	4
431	2882	I especially love the blue tooth connection for my cell phone	1
431	2883	The only minor disappointment is the gas mileage	0
432	2885	I've had my Journey for 3 months and already have had the sunroof, power steering, transmission, and main wiring harnesses worked on	4
432	2886	The oil light came on before 3000 miles and I got the recall about the wiring harness about the same time	0
432	2888	The Power steering was replaced and the transmission started slipping between 1st and 2nd gear also gets stuck in 5th gear and causes my mpg to be about 16.5	0
433	2895	The room in it is exceptional and it has all the comfort features you could want from a luxury car	5
433	2897	Toyota warranties are not as good as Lexus but then they don't break either	6
434	2899	I love my corolla! It's fun and easy to drive	7
434	2900	The car handles well, gets 30 mpg routinely, has cold ac, and the JBL stereo is great	0
434	2901	I think the interior dash design could be upgraded, but that's my only complaint	1
434	2902	With the reliability of Toyota, I'm sure I will be driving this car for many years to come.	6
436	2905	Comfortable car, good to drive powerful 3.5L with V6 engine	4
436	2906	compare to Nissan Maxima and Altima v6 engine and Honda Accord	4
436	2907	I'd rather buy Toyota Camry a little cheaper price and the model look good too 	3
437	2910	On our trips(we've gone twice so far), we average about 40 MPG	0
437	2911	Once we even got 42 MPG!!! The cabin is very quiet and I can actually speak in my normal voice! I love the bluetooth feature	0
437	2913	I love how quiet it is at stop lights	5
437	2914	I can hear myself think!! This car is reliable, and beautiful inside and out	6
437	2915	I also love the 6 cd changer and the separate temperature control	1
438	2919	I needed a vehicle that was roomy enough for me and woulld improve my mpg's	1
438	2921	This vehicle has cut my fuel costs in half	0
438	2922	I was getting about 14MPG in my Jeep GC and am now getting 31MPG in the vue hybrid	0
438	2924	This vehicle has done well even in the mountains	4
438	2925	I hope the vehicle will be reliable considering the high mileage I will be putting on it	6
439	2930	The only thing I do not like is the hardness of the drivers seat	1
439	2931	I can feel something under the padding, perhaps it has something to do with the seat's cooling feature	1
439	2932	I have been driving around for the last 4 months with a thin quilt under me	4
439	2933	This makes it more comfortable	5
439	2934	Hopefully the seats will break in and I can take out the quilt	1
440	2940	The pickup is great in the 2.4 and the ride is quiet	3
440	2941	I have the dark gray and people think it's the small BMW! I trade my cars in every 2-3 year (lease) and always went for the high end 6 cylinder cars	6
440	2943	I love driving it, the ride is really wonderful!	7
441	2945	Love the quality and build	6
441	2946	Very comfortable; rides like a car not a truck	6
441	2947	The Premium sound system in the Limited is among the best I've ever heard (and I drive Lexus) Satellite Radio is nice extra that's standard	1
441	2949	V6 engine is quite sufficient for this vehicle and auto trans is smooth	4
442	2956	We have a Jetta, and needed more room for our growing family	1
442	2957	"While every aspect of it may not be ""German Engineered,"" it surely is ""German Inspired."" The ride is great, the layout inside is well though out (we have a bench instead of the captain's chairs for the 2nd row, much more convenient in my opinion)"	3
443	2960	It flat moves and is stable doing so	3
443	2965	The gas millage isn't anything to write about at this point but it's only got 1000 miles on it	0
444	2969	It rides smoothly, has good fuel economy, and is very fun to drive	4
444	2970	It has a lot of power for its size	4
444	2971	Its handling is tight and is easy to move in tight spaces	3
445	2975	Fast?....oh yea! Handles like a rally car and goes in the snow	4
445	2977	Getting on the freeway is always exciting, 0 to 100 in a flash...I'm in my sixties now and am loving the exhilaration of having a race bred rocket, with the drive- ability for all weather conditions	4
445	2979	Gas mileage? If that's a concern, buy a Prius	0
445	2980	Purchased with the SPT Cat Back exhaust, Short Throw Shifter and Turbo Gauge.Interior Foot-well Lights are a very cool touch	3
446	2982	Zero defects, outstanding mileage	0
446	2983	I think it combines the best combination of mileage, safety, capacity, and price of any vehicle in the U.S	4
446	2987	You could coast for a long time between 35 and 40 mph on electric alone! Mine is still on break-in and the average mileage with AC on half of the time (Miami,FL) is 33.6 mpg	0
446	2988	This is on a mix 50% suburban, 30% city, 20% highway; and American made to boot.	4
447	2991	The 2009 is much improved over the 2001 in terms of build quality	4
447	2992	The 2001 X5 did have mechanical issues	3
448	2996	Even though I like the long term reliability of Honda but I like the style and performance of altima coupe	4
448	2999	Accord coupe is also a beautiful car but I think it is still like a family car	4
449	3001	This car was much more affordable and will cost much less to maintain	6
449	3002	It rides like a car, but has a interior layout like a minivan	1
449	3003	We won't be able to tow a boat or carry an 8' wide piece of plywood, but we never did when we had that capability with our previous minivans	2
449	3004	The kids love it, but we haven't taken the first vacation in it yet, so we may be sacrificing on space and power when the car gets fully loaded with luggage	1
449	3005	I'm a tall guy and I push the limits on most cars	1
449	3006	Leg room and head room could be better, but I fit and I like the feel when I drive.	1
450	3008	It was purchased to deal with the deep winter snows we've been getting here more often	4
450	3009	So, while I'm most interested in utility, finding that the CR-V really handles well, has great road feel and peppy performance is an unexpected bonus	4
450	3010	Gas mileage is higher than I expected, too	0
451	3014	However I find the 2009 to be extremely uncomfortable as compared with the 2008, specifically the lumbar	5
451	3018	This flaw should be corrected but I suspect it will not be because it's not a safety issue.	4
452	3023	At 3500 miles, with majority (~80%) highway driving, the long-term mileage has been 24 mpg	4
452	3024	As the flagship for Hyundai until the Genesis, one clearly senses that a whole lot of thought had gone into the design, and care into the build of this car	3
453	3030	It feels very well put together and is comfortable to drive	5
453	3032	I just wanted basic transportation, reliability, and a price that I could afford	4
454	3035	I was getting between 34-42 MPG when I first got it, but that was being easy on the gas peddle, now, with much more aggressive driving, I'm getting 28-34 MPG	0
455	3039	If you want to save on gas but still want to buy something that's has some style to it, this is your car	0
455	3040	I loved the redesigned look of the latest Camry when it out, and this new 2009 corolla is like a smaller version of the Camry	3
455	3041	The exterior of the S model is beautiful in person, most pictures don't do it justice I think	3
455	3042	The interior is nice and there is plenty of room for a family of five	1
455	3044	The JBL stereo upgrade is well worth it, it sounds great with plenty of deep bass, and the added Bluetooth support that comes with it is a God sent	1
456	3048	Fuel economy supposed to be 18 to 25 MPG	0
456	3049	Just a few days the best MPG so far is 12.5	0
456	3050	Also seating is very firm and hard on the bottom	5
456	3051	Suggest future years Toyota put in a more comfortable seat	5
456	3052	In addition, suggest this great looking car have memory front seating for the driver and passenger	2
456	3053	I've read all the reviews on this vehicle and many other people have stated the same recommendations: (memory seating to include side view mirrors and more comfortable seating	1
458	3060	If you want a great stereo and lumbar support, don't go with the base	1
458	3062	It is a great vehicle that handles well, steering is responsive and I never feel as though my safety is compromised	6
459	3065	Wow! This vehicle is fast 	4
459	3067	And is surprisingly comfortable	5
459	3068	"My wife keeps referring to it as ""awesome"""	2
459	3071	Build quality is superb! VW and Audi have a winner on their hands in my opinion	4
460	3076	If you are looking for a well built, fun to drive and reasonable cost to operate car look at the Honda Civic! The EX model has all the toys you need, sunroof, 4 wheel disc brakes, cruise, and a decent stereo system	2
461	3084	I couldn't be happier as this vehicle fulfills all my needs for a truck - adequate towing, people mover, great ride, good at the lumber yard/garden center - in a 4 wheel drive long lasting Honda package	1
462	3088	A high quality small car! Without the high price	4
462	3089	If you are in the market for a fuel saver but also desire peppy performance with great utility this car is the only way to go	4
463	3095	This truck handles amazing in the snow and ice	4
463	3097	and I have tried! The safety features Toyota put into this truck are really impressive and allow it to handle great in all conditions	4
463	3098	Lots of power, gas mileage is not the best, however, its much better than other trucks out there	0
464	3100	Traded 2001 Passat on my first Acura, not as smooth/quiet of a ride, but for the $$ a good trade off	4
464	3101	Looking for better reliability along with gas mileage	4
464	3102	Last 5 tankfuls have exceeded 33 mpg, country driving 45 to 55 mph for 50 miles R/T per day	0
464	3104	A must look for the $$ with many standard features compared to models in the same class	4
465	3106	This is my fourth Z and is clearly the best in overall performance and can match or outperform almost any sports car on the road	4
465	3107	I test drove a Porsche Boxster the day before I bought the 370Z and it matched its performance as well as being quicker	4
466	3111	I wanted a truck from another manufacture, but due to cost and gas prices we focused on small SUVs	4
466	3113	The one negative was KBB's prediction about resale value (but I keep cars a long time so not a big deal)	4
466	3114	I was impressed by the safety ratings (my number one priority), and liked the safety features available	4
466	3115	The SYNC system is great, it?s easy to see all the way around the vehicle (no blind spots and easy to back up)	4
466	3116	At 60 mph I get 31 mpg, at 80 mph 25mpg; not bad for an SUV	0
466	3117	It's well designed and wonderful to drive (I enjoy my commute now!)	7
466	3118	A great vehicle and a good value (we got it below invoice)	4
467	3121	The comfort level, smooth ride, and power when you need it is what driving a car is all about and this car has it	5
467	3122	It certainly does get the attention from others	4
468	3125	Build quality is excellent and the engine very smooth and powerful	5
469	3130	I've had numerous contacts with Nissan's Consumer Affairs Department, regarding the 370Z Car's need of an ENGINE OIL COOLER	4
469	3131	The 370Z can not handle driving at speeds of 60 MPH, or more, with out the ENGINE OIL TEMPERATURE reaching the 280 degree mark, which is what Nissan indicates is the MAX OIL TEMPERATURE the car should operate at	0
470	3133	I traded a 2007 Toyota Camry SE-V6 for this Murano LE in April and could not be happier! Great styling, excellent performance, fine handling (for an SUV) and decent fuel economy..	4
471	3137	I love this car, got 34 with NO AC on a longer trip, getting 20-22 around town	0
471	3138	Both above EPA estimates for this 2.4 auto	4
471	3139	Love the handling and pep, the styling is distinctive and attractive, many compliments	4
471	3140	On the practical side, hey I never buy a vehicle I can't sleep in, and this is no exception with lots of room, love the folding FPassenger seat	4
471	3142	Its a sporty hatchback/small wagon, and a welcome change from poor mileage with Subaru AWD, which I do not need in Central Virginia	4
472	3144	Sticker 48k yet was out the door tax, title and license for $35500.00 (still can't believe it) Laramie trim is excellent, sound system and hard drive are great	4
472	3146	Very smooth ride	4
472	3147	Built in AC/DC converter is a great feature as well	4
473	3151	I love to drive it just about anywhere	4
473	3152	I bought it with the 6 speed which is quite nice	4
473	3153	Great clutch but shifter is a bit notchy	3
473	3156	I'm getting a solid 23 mpg and more on the highway	0
474	3160	Pretty quick, lots and lots of space..	1
476	3169	and it is still a great car! No problems, great ride & handling, good performance from the 4 cyl	4
476	3170	engine and on highway trips over 37 mpg! Love all the standard features and a warranty that shames Toyota & Honda and many more	0
477	3177	The xD was $2k less than the similarly equipped Fit and the fit/finish and engine performance was much, much better as well	4
477	3180	Handles amazingly well	4
477	3181	Feels sporty and luxurious inside	4
477	3182	Great on the hwy as well as our rural roads	4
477	3183	MPG - solid 31 city (hilly and curvy) and 38 highway	0
478	3186	Yes, there are some minor styling and other changes, but it's still a 2006 technology platform	4
479	3190	It just looked like a grocery getter, bland, wagon-like and just something moms and old ladies would drive	4
479	3191	But the 2009 Vibe caught my eye, particularly the GT trim	4
479	3192	It's sleek, sexy and with the economical yet punchy 2.4 L option, I was sold	4
479	3193	This is the 5 speed automatic version (there's no option for this, hello Edmunds!)	4
479	3194	Small but roomy, powerful but economic (29 MPG on average!), great interior (the seats are SO comfortable), and this car is hot! Getting a lot of stares! I would recommend this car!	4
480	3197	We also enjoyed the extra space the vehicle provided	4
480	3198	We doubted the gas mileage ratings, but after 2 months we believe! We live in a rural area of PA and are getting 28 mpg	0
480	3199	On our first 12 hour trip, we got close to 30 mpg	0
480	3200	We find the leather seats very comfortable and enjoy the bluetooth phone capabilities....no more worries about getting the phone up to the ear! Keyless entry is nice but can be confusing	5
480	3202	Limited with leather is more comfortable than the Base.	5
481	3204	Rides very nice and is very comfortable	5
481	3206	The motor is very quiet and the car is very nice	2
482	3210	I got all of that ? plus a surprise ? great gas mileage	0
482	3211	The overhead multi-info display was showing an average of 27 mpg while driving on the freeway but I expected it was lower	0
482	3212	It turned out to be 25.7 mpg from fill-up to fill- up	0
482	3213	The interior trim looks beautiful	1
482	3215	My other vehicle rattles like crazy over this area but the Sienna does not make a sound and stays in complete control	4
483	3218	BUT, I am disappointed that Honda has not entered the 21st century along with Saturn and other cars by providing remote trunk access with their Civic LX	4
483	3220	So, if you have kids, if you shop and appreciate easy trunk access as you lug items to the car, buy another car	4
485	3226	"Not that I'm over the initial ""ooh & aah"" of having a hybrid, what I have is an excellently running, gas saving vehicle, but a little on the boring side"	0
485	3227	This is not a sports car by any means, and I realized that when I purchased	4
485	3229	"Come time for new tires, I will look into adding on the 18-inch rims and the TRD suspension to ""sport up"" the ride a bit"	4
485	3230	I didn't want the nav system because of not being able to program while car is in drive, so opted for cloth seats, but got everything else with it.	4
486	3238	Design area: No place to put your right arm while driving	4
486	3239	Light in car not good for front light for people in the front seat	3
486	3240	All in all good car for the price and gas needs.	4
487	3242	I had a hard time choosing between the 3 series and the G37 but my wife made the decision easy because she preferred the G37 interior	4
487	3243	The navigation and premium package was a must and because we hadn't bought a new car recently, the blue tooth and backup camera were nice features	3
487	3244	What got us to the dealership though was predicted RELIABILITY and we chose Infiniti based on my wife's positive experience with Nissan.	6
488	3246	It has great fuel economy and is built as good as a BMW in my opinion	0
488	3247	It is great to see that you do not need the v6 (which I had in my last car) to get the quiet ride and good acceleration	4
488	3248	I was looking for a good family 4-door sedan that would also be fun to drive back and forth on my long commute to work (on the congested roads of NJ)	3
488	3249	Based on my budget of 20-25K, I had considered many new cars and also a low mileage BMW used car	4
490	3257	It has a feeling of solid precision at 90 MPH.The handling is excellent.Some reviews have said you have to get used to the CVT.Not me,I got used to it on the test drive.This car has an endless supply of smooth power.Also the car looks gorgeous.I have been getting about 22 miles per gallon with fast driving.	0
491	3258	Having traded my gas-hog GX for a new RX, I am pretty happy overall	0
491	3259	The car is comfortable, sufficiently powerful, and endowed with some features that the GX didn't have (such as HID headlamps that swivel, a power liftgate, and fold-flat second row seats)	4
491	3260	But I am a bit disappointed at the rattling sunroof shade and another rattle emanating from the right front dashboard area	4
491	3261	I try to remind myself that I'm getting better mileage to counteract the annoyance	0
491	3262	But after driving only 300 miles so far, I hope this doesn't foretell a future of other things going wrong.	4
492	3264	I love it so much! The interior is beautiful, and the seats are really comfortable, I love my sun roof, and both of my boys have more than enough room in the back seat	1
492	3265	The trunk is huge! We have an Eddie Bower stroller which is huge in itself and it fits in there with room to spare	4
492	3266	We had to evacuate when hurricane Ike came through last year, we fit one pack&play, three suit cases, stroller, briefcase, big pack of diapers&wipes, small ice chest, dog food, toys, a portable baby swing, sheets and a comforter and it all fit, with more room in there	4
492	3267	It drives so smooth and quiet! I recommend this to anyone!	1
493	3271	It has more power than I'll ever need and very comfortable seating	5
493	3272	My teens vibrate the whole car with their music, but otherwise the sound system in great	3
493	3273	And I found it affordable.	4
494	3274	At first I thought perhaps I was being hypersensitive, but the more I drive may Aura (3.6 engine), the more I hate it	4
495	3281	Gives 30 mpg in very mixed driving	0
495	3284	It's the most car you can put around a 2000cc engine	4
495	3285	Not a rocket ship, but more than enough go for a great daily driver	4
496	3287	Add dual cat back exhaust where I felt more power response	4
496	3289	Thinking about adding cold air intake down the road, I had one problem with mine at 500 miles had a problem with the engine? told me the flywheel was damaged? scary but the dealership fixed it, and had no problems since at least for now the car is great to drive, wish the v6 had a little more power..	4
497	3290	The car looks great! Smooth ride on the highway	2
497	3291	Seats are comfy! Love the chrome finishes on door handles & front grill	5
498	3292	If you're a 'driver' you'll love the steering, suspension and handling	4
498	3293	Plus, the car is tight, engine is smooth and interior is perfect	1
498	3295	HD radio is terrible	1
498	3296	Constantly flips in & out of HD, save your money	1
498	3298	Auto trans is also sketchy	3
498	3299	In sport mode it won't ever go to 6th gear and regular mode just doesn't downshift readily	4
