ですので家族の方が来た際には一緒に楽しむことができます,5

圧巻です！まるっきり高級ホテルのようなその空間は一瞬、勘違いしてしまいそうです,0
手すりはもちろんの事、全てにおいてバリアフリーで車イスで切且つしている方々も快適にすごしているようでした,0
気になる段差もまったくありませんね,0
様々な季節のイベントやお茶会など催されているようで退屈な毎日を過ごす、ということは無さそうです,1
お高いです、ですが設備、待遇等考えると納得してしまいますね,2
それだけのことはしていただいています,2
待遇と設備でこちらを選ぶか、もっと安いそれなりの施設を選ぶのかといったところでしょうか,2
以前こちらの栄養士の方にお話を聞きました,3
栄養士の管理のもとメニューにも細かく気を使いバランスのとれた食事をだしてくれているようです,3
入居者の方とニコニコ笑顔で会話しているスタッフの方にお目にかかれましたが入居者のかたもスタッフを心底信頼しているように見えました,4
一歩足を踏み入れると、一流ホテルのような空間が広がっていました,0
ライブラリーや、ビリヤードルームなどもあり、大体の部屋で大きな窓があったので、ものすごく明るかった印象です,0
もちろんバリアフリーですし、料理は自分で作りたいと言う方にはキッチンがついたお部屋もありました,0
バスルームはお部屋にも着いているのですが、大浴場などもあるので毎日楽しいだろうなと思いました,0
行事も多く行われているみたいです,1
お正月には初詣のドライブもあり、定期的に将棋や囲碁のクラブ、ストレッチの体操などもあるみたいなので、多趣味の方でも楽しめると思います,1
その他にもカラオケや社交ダンス、卓球などがあり毎年お茶会なども開催されているみたいなので飽きないと思います,1
普通と言うか、高級感があるので、これくらいが相場なのかと言う感じです,2
施設もキレイですし、いろいろな楽しみがあるので、妥当だと思いました,2
費用は、入居一時金が2189万〜、毎月の費用は16万程からです,2
食事はホテルレシピを食べれるそうです,3
毎日好きなメニューを選べます,3
苦手と言う方はお部屋で食事を作ることもできます,3
スタッフの方は笑顔で、感じの良い方ばかりでした,4
教育が行き届いているのだなと思いました,4
入居者の方々もいろいろなイベントやサークルか集いで生き生きされている感じがしました,4
定期健康診断があるだけではなく、建物内に診療所があると言うことと、緊急コールが室内に三箇所備え付けてあること、24時間スタッフの方と話ができるインターホンがあることで安心感があります,6
また、五ヶ所の大きな医療機関と提携しているのも安心です,6
自然が多いと言うよりは、街に近いイメージです,5
柏駅や、公園が近くにあるので、ショッピングにも便利ですし、ご家族の方が来られた際はお出かけできる場所も近くに多くあるので楽しめると思います,5
見学をしただけなのですが、宿泊体験も安くできるみたいなので一度してみても良いと思います,7
電話でも丁寧に説明していただけます,7

本当に高級ホテルのような佇まいでスタッフのみなさまも優しく大変満足して知り合いは帰りました,0
一瞬でも家族は介護を忘れた時間ができて、のんびりすることができてよかったです,0
食事もおいしいものが出てきて施設ということを忘れてしまいます,0
高級ホテルに泊まったような感覚です,0
施設はもちろん清潔だし、スタッフの教育が行き届いています,0
バリヤーフリーはもちろんなので車椅子でもどこでもいけます,0
プライバシーは厳重に守られてます,0
イベントはたくさんあるそうですが出たことがないのでわかりません,1
費用は普通の施設より高いです,2
ですが高級ホテル並みです高級ホテル並みのラインナップでおいしいかったです,3
とても親切です,4
病院の順番まで取りに行ってくれます,4
看護師さんはもう少し多くてもいいかもしれません,6
駅から近いし、とてもいいところにあります,5
家族の訪問に限度はありません,7
とてもきれいであり、豪華さのあるマンションです,0
外観も高級なホテルのようです,0
館内には四季折々の花々が飾られており、一つ一つの家具もこだわりを持って選ばれたものです,0
ビリヤードや大浴場、レストランなど館内の施設も充実しており、ホテルライな豪華な生活ができるように感じました,0
季節のイベントやサークル活動は熱心に行われているようでした,1
大体5000万程度あれば入れそうだと説明をうけました,2
居室にキッチンもあるため自分でお料理もできます,3
レストランで食事もできます,3
レストランの食事は減塩などに気を使って健康にいい食事が提供されていました,3
味も美味しく、大変素敵な食事でした,3
スタッフの方々は親切で礼儀正しいです,4
きちんとした教育がなされていると感じました,4
地域に協力医療機関があったり、館内にも看護師がいたり、なにかあっても安心な体制が整っていました,6
東武野田線から徒歩十分くらいです,5
周りにはファッションセンターしまむらやユニクロ、LIFEなどがあり、買い物は便利です,5
しかし、上り坂を五分くらい登らなければ行けず、元気な人でなければアクセスしずらいと感じました,5

老人の一人部屋ですが2ｋの広さはあり、小さなキッチン、浴室、トイレ、収納庫など全てそろってます,0
ベランダも広いので開放的です,0
緊急時の連絡もすばやくできるようになっているので家族も安心してますが何よりも本人が一番安心してることでしょう,0
共有スペースもエントランスからホテルのような雰囲気でレストランも予約制ですがいつでも食事ができるようになってるようです,0
図書館や演奏会などが開ける広間もありますので、若い者から見ても羨ましいかぎりです,0
大浴場もあるので母はお風呂好きなので気に入っているようです,0
毎月、映画を上映したり演奏会を催したりとスタッフの方の努力がかいま見れます,1
入居者が中心になっていくつかサークルもあるので、趣味を大切にしてる方にはいいと思います,1
カラオケルームもあるので母は大変喜んでました,1
支払総額は3577万でした,2
はじめは高いと感じましたが実際の設備をみたら妥当なのかな、と思いました,2
月額は概算で17万です,2
毎日3食をレストランで食べたり、月の光熱費にもよるようです,2
部屋にキッチンがついてるので自炊もしたりするようです,2
元有名店にいた和食の調理人が料理長なのでとてもおいしいです,3
予約制ですが家族が遊びに来た時などお膳を用意してくれます,3
子供用のお膳も用意してくれました,3
その際は個室でお食事できるのでプライベートが守られて快適です,3
母はお友達を呼んだりすることもあるようです,3
スタッフの方は廊下ですれ違うたびに挨拶してくれます,4
相手が老人なので落ち着いた雰囲気の方が多いです,4
相談も気軽にのってくれるようなので、母も頼みやすいと言ってます,4
入居者に関しても高額なほうの住宅なせいか上品な感じの方が多くみられました,4
女性の入居者は何人かでお話ししている風景もよくみられます,4
お庭も広く綺麗に整備されてるので気持ちがいいです,4
母はまだ自立用の棟にいるので実際介護はされてませんが、介護職員、看護師は常勤しています,6
協力医療機関も何件かあるので何かあれば相談にのってくれ対処してくれるようです,6
周辺は住宅街にひっそりと建っている感じなので騒音に悩まされることはないようです,5
大きな道にでるときに少しの坂があるのできついと感じる方もいるかもしれません,5
近い駅は東武野田線の増尾駅で、歩いて7分位です,5
近くにスーパーもあるし今度目の前にユニクロができるようです,5
柏駅にでるのも苦痛では無いようなので母はアクセスは問題ないようです,5
母が友人の紹介で施設を見学して一度で気に入ったようです,7
ただその時は北側の部屋しか空いてなく諦めて、2回目に見学したときに南向きの一人部屋に偶然空きがでて即決したようです,7
最初から入居するまで、期間は短かったのですが担当の方がとても丁寧に説明してくたので安心したのを覚えてます,7

一歩館内に足を踏み入れると、まるでホテルのような空間が広がっています,0
豪華で広々としたロビーラウンジでは、中庭を見渡しながらご来訪者と歓談することができます,0
各居室はベランダ付きで、開放感があり、キッチンではお料理も楽しめます,0
イベントやサークル活動が行われており、住人の方々とのコミュニケーションが取れます,1
入居一時金は２、０００万円台～７、０００万円台となっています,2
共有のダイニングでは、四季折々の食材を使用したお料理をお選びいただくことができます,3
明るく親切なスタッフが対応してくれます,4
医療・介護体制が整っており、サンシティ内に診療所があるので、安心して生活していただけます,6
地域の協力医療機関と連携しており、必要に応じて通院や入院をすることができます,6
東武アーバンパークライン新柏駅～増尾駅沿いの閑静な住宅街に立地しています,5
近くには、スーパー、ドラッグストア、洋品店、飲食店等があり、増尾駅からも徒歩圏で便利です,5

居室は日当たりが良く広々としていて、ゆったりと過ごせると思います,0
また、ジムやプールといった施設も充実しています,0
運動系や映画鑑賞など様々な種類のイベントを催されているので、退屈に過ごす事はまず無いと思います,1
費用はやや高めですが、設備や食事の充実ぶりなど総合的にみればコストに見合ったホームだと思います,2
栄養バランスやカロリーなどをしっかりと考えられている献立です,3
建物自体がとても大きくて、それでいて全体的に清潔感もある施設です,4
近くの病院と提携されているそうで、送迎や訪問診療など必要最低限は行われていると思います,6
最寄り駅は東急田園都市線のすずかけ台駅ですが、東名高速道路の横浜町田インターチェンジの方がより近いので、お見舞いの際は電車よりも車で行かれることをおすすめします,5
特にありません,7

建物は古いですが、掃除は行き届いています,0
日当たりはよく、周辺の木々が良く見えます,0
バリアフリーや廊下の広さは確保されており、館内で車椅子に座ったまま移動できます,0
個室は広いとは言えませんが、全室確保されプライバシーが確保できます,0
音の問題も問題になったことはありません,0
静かすぎるくらいです,0
共用スペースはお風呂だけでなくプールなどもあり、充実しています,0
リハビリ設備やスタッフは充実しており、価格に見合うと思います,0
駅から専用のバスもあり、混むことはありません,0
カラオケ・卓球・囲碁・水泳など20種類ものクラブ活動があり、さかんな活動が行われています,1
元気な人は参加できるのですが、介護を要する状態になると参加できないため、親族はあまり利用する機会はありませんでした,1
入居金は2500万程度、毎月の費用が13万かかりますが、食事・クラブ・介護関係を含めると月30万はかかりいます,2
老人ホームとしては費用は一般的だと思います,2
振り込みは都市銀行が使え、不自由はありませんでした,2
味は薄めですが、通常食・特別食・流動食まで全てカバーされていました,3
栄養バランスは栄養士により配慮されていました,3
キッチンもあるため自分で食事をつくり、人を招くこともできます,3
食事の介護は普通で、スタッフ数も他の施設よりは多いと思います,3
スタッフは比較的質の高い人が多いと思いますが、忙しそうです,4
ホーム長さんとお話する機会はあまりありませんでした,4
定員650人に対し介護職員は33人で、要介護者2.5人に対し1名の介護者が確保されています,6
関係病院やケアセンターとの連絡体制もよいと思います,6
郊外の駅から車で15分以上かかる場所にあり、周辺にはほとんど何もないため、不便です,5
病院はすぐ近くにあり、通院は便利が良いです,5
日常生活の自由度はあります,7
入居しながら仕事をしている人もいました,7
入居までの日数は半年かかりました,7
今はもっと長いと思います,7

全館が南向きで、高台に建っているので、日当たりは最高です,0
玄関を入ると、ホールには吹き抜けとシャンデリアがあり、高級感がある,0
食堂には中央にグランドピアノがあり、テーブルやいすもゆったりしている,0
各個室には風呂があるが、多くの人は広い共同浴場を使用している,0
入居者が自由に使えるプールとスポーツジム、趣味の部屋なども完備されている,0
館内にケア施設があり、体調を崩したり、介護が必要になった人の受け皿になっている,0
基本的にどの場所にも車いすで移動ができる,0
個室には、単身用と夫婦用があり、１ＬＤＫの作り,0
荷物などはトランクルームが地下にある,0
緑の多い立地で環境は良いが、鉄道の駅までバスで20分ほどかかるので、アクセスは良いとは言えない,0
館内の行事では、毎月の誕生会、映画会、コンサート、などがある,1
外出する行事は、デイトリップと言って、希望者にはバスによる日帰り旅行会がある,1
コンサートなどは、名の知れた演奏家や、新進気鋭の若手演奏家を起用して、本格定期なもので大いに満足いくもの,1
デイトリップには、医師と看護師が同行して、アクシデントに万全を期している,1
25年ほど前に夫婦で入居して、入居金が4000万円台、毎月の費用が15万円くらいと聞いている,2
決して安いとは言えない金額,2
食堂を利用すると、利用した分だけの食費がかかる,2
入居時に、介護が必要になったりしたときのケア費用として、一人400万円ほど支払ったが、途中から介護保険制度が出来て、それとの整合性を解決するのに時間がかかった,2
支払いは銀行口座から自動引き落としだった,2
館内に銀行のＡＴＭがあり、お金に関しては便利だった,2
食堂のメニューは、基本が2種類で、それにサイドメニューが数種類あって好みによってチョイスできるようになっている,3
メニューは、基本的に定食形式だが、栄養バランスやカロリーなどが計算されていて、安心して食べられる物だった,3
ケアに入っている人ようには、食堂のメニューをケアで食べられたり、介護度に応じて細かく切ったり、とろみをつけたり、一人一人にきめ細かな対応が出来ていた,3
入居者は、基本的に自立して生活ができる人ばかりで、また、入居金も高いので、教育レベルや生活レベルの高い人が多く、気持ちの良い雰囲気があった,4
スタッフの教育も行き届いており、基本的に入居者のために働いている雰囲気があった,4
入居者の満足度も高かったと思う,4
自立型の老人マンションなので、介護や看護の職員は多くはないが、要求には確実に対応できていた,6
病気などの場合は、近くに総合病院があり、送迎や介護職員の付き添いなどもあって、安心できた,6
異変があった時には、自室のベルを押すことによって24時間体制度で見守りがあった,6
トイレに感知装置が付いており、ある時間以上の利用がない時には、自動的に職員が見守るようになっており、倒れている場合でも救える体制が出来ていた,6
一番近い鉄道の駅からはバスで10分、バスターミナルから徒歩8分くらいで、公共機関のアクセスは良くない,5
車の場合は、東京からだと東名横浜インターから数分なので、かなり便利だ,5
総合病院、大手スーパーが徒歩圏内にあるが、コンビニや商店街はない,5
自然環境としては、緑の多い場所で、起伏もある土地なので、変化がある,5
天気が良ければ富士山が望める,5
家族の訪問は基本的に自由で、応接間やファミリーダイニングといった家族だけで食事のできる部屋がある,7
家族の宿泊用の部屋も用意されている,7
基本的に自立した人が入居しているので、生活の自由度は大きい,7
食堂でもアルコールが飲めるし、居室では自由に飲める,7

いわゆる高級タイプの老人ホームで、ホテルのような内装や外観が一番魅力にされているそうです,0
内装もすごく凝っているので、ホテル住まいが憧れという方なら、毎日の生活がとても快適に感じられるようになっています,0
装備面も結構しっかりしていて、ホテルのお部屋に介護関係の設備が完備されているというイメージどおりのものでした,0
思わず住んでみたくなる設備がいいですね,0
食堂やホールがとても広い点も魅力的でした,0
駐車場もあるので、お車を持ってる高齢者の方でも利用できるところがオススメ！,0
各種レクリエーションやカルチャー関係のイベントも充実していたり、健康面での行事もたっぷり催されているので、毎日必ずイベントに参加できる点がいいと思います,1
高級施設だけあるので、費用はちょっと高いかなぁ？と思いました,2
入居金が1人あたり2000万円以上に設定されていたり特別な介護費が請求されるので、ある程度お金に余裕が無いときついですね,2
ただ、食事にかかる費用が1ヶ月5万円弱だったりと、毎月の費用面は他の施設と同様な点が注目点ですね,2
駐車場が1万円程度の有料で利用できちゃうのもいいと思います,2
高級感ある雰囲気でとってもステキです,4
それに、従業員や職員さんもサービス心満点だったので、思わず長居したくなる雰囲気,4
24時間体制の医療サービスは嬉しい,6
緊急の通報システムもちゃんと完備されてましたし、1階にちょっとした診療室のような設備もあるので、万一でも安心,6
東名道の横浜町田出口からすぐの場所で、近くには高校や公園もある快適な環境,5
最寄り駅は、東急横浜線のすずかけ台駅で、バスの利用も可,5
でも、車でのお見舞いが一番便利でした,5

なんといっても内装が綺麗でした,0
今まで何件かの施設を見学させていただきましたが、その中でも上位にきます,0
まるでホテルに泊まりに来ている印象です,0
また、廊下の幅が割りと広いところが多かったので、移動のしやすさを感じました,0
サークルや行事がとても充実しています,1
季節ごとにあるお花見や盆踊り大会のほか、ちょくちょく演奏会があるのは魅力的でした,1
どんなときでも音楽に触れられるのは嬉しいことだなと思います,1
費用は少々お高いかなぁと思いました,2
しかし、これだけ施設内が充実していて、ただ毎日を過ごすだけではなく『楽しく過ごす』ことのできる施設はそうそうあるものではないので……,2
そう考えると、普通なのかもしれません,2
利用者に応じた食事はもちろん、季節折々の『スペシャルメニュー』なるものがあります,3
食を満喫できる点として、好印象を受けました,3
喫茶コーナーがあるのも魅力的ですね,3
建物自体が外の光を取り入れやすくなっているせいもあってか、施設は全体的に明るい印象です,4
快適に過ごせるのではないかなと思います,4
看護師等の24時間体制で健康維持をしてくれるそうです,6
医療面はなにより大切ですので、安心感がありますね,6
横浜や渋谷などへの交通手段も割りと遠くないので、立地的にはい良い方だと思います,5

ィンテージヴィラ横浜を見学させて頂いたとき、介護施設の概念が大きく変わったのを覚えています,0
言うなれば、まさに高級マンション,0
　清潔感はもとより、高層階からの眺めに感動を覚えてくらいです,0
これは、施設に入るというより、介護の方がいる高級マンション引っ越すという感覚に近いかもしれません,0
　フロントの近くに、食べ物・飲み物以外の日用品もそろっているコンビニもありとても便利だとも感じました,0
少し高めの設定ですが、環境がとてもいいので、その価値は十分にあると思います,2
見学では沢山のスタッフさんとすれ違いしました,4
その度に、しっかり目を合わせて笑顔で、「こんにちは」と言って下さるので、とても心温かくなりました,4
　一流ホテルのようなホスピタリティを感じました,4
手厚さが魅力だと思います,4

ヴィンテージヴィラ横浜は、介護施設というよりも、まさに高級マンションといったお部屋の広さです,0
夫婦二人部屋を見学させてもらったのですが、広めに取ってある窓からは陽の光が燦燦と差し込んできますし、非常に快適な生活が出来ると思いました,0
また、共有スペースは多目的ホール、ダイニングホール、エントランスホールなどどこも充分すぎるぐらいの広さが確保されていました,0
施設には、スイミングプール、工芸室、多目的ルームなど至れり尽くせりと言った感じで各種エクササイズ教室や、体操教室、ダンス、ヨガ教室などあらゆる種類のレクリエーションが用意されていました,1
また小さいながらも図書館も併設されていました,1
入居者の方々はお元気な方が多いように見受けられ、皆さん生き生きと活動に参加されている姿が印象的でした,1
二人部屋では、お部屋の広さやタイプにもよりますが3500万から6500万円でした,2
このぐらいのレベルの有料老人ホームですと価格帯はどうしても高額になると思います,2
こちらは施設の充実度は素晴らしいですからサービス内容等を考えれば仕方がないと思います,2
ホテルのレストラン並みのダイニングルームで、お食事が出来るようになっていました,3
実際のお料理は見学しませんでしたが、入居者の方にお話を伺ったらお食事は朝食も夕食も和食と洋食からメニューを選択が出来るそうで、どのお料理もバランスが取れていて、メニューも多彩で、とても美味しくて満足しているとおっしゃっていました,3
腕の良いシェフの方がおられるとのことでした,3
入居者の方々は、みなさんこちらの施設での生活をとても楽しんでおられる雰囲気でした,4
たくさんのイベントや行事が用意されているので、毎日忙しくしておられるという入居者の方が多かったです,4
元気なうちは、最大限に生活を楽しめそうな施設なのでそういう点では非常に魅力を感じました,4
スタッフの方々も、少しお話させて頂いたのですが、丁寧に質問にも答えていただき、とても感じの良い方ばかりで印象が良かったです,4
看護師の24時間ケア体制、緊急時の医療体制、健康相談、定期的な医師の訪問医療などすべて整っていました,6
お部屋にも緊急のボタンがあり、いざというときにはすぐに飛んできてもらえるようです,6
ただ医療行為が一定以上必要な重度の状態になると、こちらの施設では対応できないので、提携介護施設へ転出しなければならないということでした,6
周辺の環境は緑が多く静かにゆったり暮らしたい方には最適な環境だと思います,5
ただし、公共機関を利用してのアクセスは非常に面倒です,5
電車バスを乗り継ぐよりもタクシー利用されることをおすすめします,5
特にありません,7

施設の清潔さは大変良く、高層階ですと日当たりや眺めはとても良いと言えます,0
また部屋の広さが大変広いことには驚きました,0
両親が二人で入る老人ホームを数多く見学してきて本当に思いますが、よほど高額な物件でない限り、居室が大変狭い場合が多いと感じていました,0
その点で、15～16畳のリビング兼ベッドルームは窓の外にあるバルコニーと一体感もあって大変開放的であり、またとても広く感じられました,0
ただ、居室の新しさという点では平成2年施工ということで「古い」とは言えませんし、しっかりと作ってあるとは思いますが、やはり10年以上の年月が経過していることからそれなりの経年感を感じられ、その点が当方並び両親の不満点になったとも言えます,0
温水プールや、鏡が前面一杯貼ってあり、室内スポーツができる大型のフラットフロアーがありました,1
実際にそのイベントを見た訳ではありませんが、そこでラジオ体操や軽いエアロビクスやヨガ等の指導を受けることが出来るようです,1
この点は、スポーツが好きな両親にとって高評価でした,1
また、文化的な活動は様々な活動がかなり行われている様子で、見学させて頂いた時はたまたまだったと思われますが折り紙のような綺麗な紙を細かく切って貼る貼り絵のようなものが展示してありましたが、とても綺麗で何より上手いと思いました,1
また、社交ダンスパーティーのようなイベントが定期的に開催されているようで、その様子が撮影された写真を見させて頂きましたが、とても皆さん活き活きしていて好感が持てました,1
両親二人での入居ですので、一人で入居する場合よりどうしても高くなることは覚悟していましたが、新築ではないということと、最寄り駅からかなり距離があり、歩いて電車に乗れるロケーションではないというマイナス要因を考えると、ほぼ最低4000万以上という入居金はコストに見合う物件かと考えるとやや首を傾げざるを得ませんでした,2
これは両親特有の拘りかも知れませんが、4000万～5000万以上する物件なら施設最寄り、もしくは施設内にＡＴＭマシンがないと嫌だと言っていましたが、ＡＴＭマシンを施設内に有している施設というのは本当に限られ、こちらの物件もやはりありませんでしたので価格面で却下となりました,2
メニューについては、試食した訳ではありませんので何とも評価できませんが、食事を行うダイニングルームはホテルのレストランのように大変良かったです,3
それぞれのテーブルも大きく、またテーブル間の距離もゆったりとして、これなら車椅子でダイニングルームに向かっても安心してテーブルで食事が出来ると思いました,3
また、食事のメニューをみる限りでは季節に合わせて実においしそうなメニューと言いますか、グルメの食通でないとメニューを読んだだけではどんな料理が出されるのかよくわからないようなメニューもありました,3
これは勿論悪い意味ではなく、おそらく食事のメニューにも飽きがこないよう、シンプルな和食や洋食以外のメニューも積極的に取り入れているという評価となりました,3
見学時に多数のスタッフの方々とすれ違いましたが、皆さん笑顔で「こんにちは」と必ず挨拶してくれることは大変好感が持てました,4
また、丁度入居されているご老人の方を車椅子に乗せている場面を見かけましたが、「痛くない？」と常に声をかけながら寄り添って丁寧に乗せているお仕事ぶりを見て、スタッフの方々の対応は大変信頼出来るとかなり良い評価となりました,4
また、入居者の方々に対する評価は、各居室でくつろがれている方が多かったようでそれ程多数お見かけしなかったので、断定的なことは言えませんが、あまり社交的な方は多くないかなあと言った印象は受けました,4
もっともこれは限られた数の入居者の方と接しただけの感想ですから、もっと多くの方と接したら感想は違ったかも知れません,4
施設の介護、看護に対する体制については特別この点が優れていると言った特徴的なことは感じられませんでした,6
提携病院があること、定期的に医師が訪問診察してくれること、24時間体制で看護師が施設に常駐していること等、これらはヴィンテージ・ヴィラ横浜より安価な他の介護施設でもだいたい揃っている体制だと言えます,6
そのような意味では、価格と比較すると医療体制面はもう少し充実していたとしても良いのかなあとは思われます,6
また、こうした医療体制はやはり実際に入居して体調を崩したときにどのようなサポートやケアを受けられるかで決まりますので、体制以上にスタッフの方々のマンパワーに追う面が大きいと思いますが、その点ではある程度信頼出来るかも知れません,6
これはお世辞にも良いとは言えません,5
横浜市は土地柄か駅前周辺の土地は高いと言うだけでなく、土地自体が限られてしまうといった事情もあって、多くの介護施設が駅からバスに乗って10分～15分程度移動する必要がある場所に作られているケースが多いのですが、ヴィンテージ・ヴィラ横浜もご多分に漏れず、その中に入っています,5
また、車で現地へ行ったのであまり気付きませんでしたが、駅に向かうには多少勾配のきつい坂道等も途中にあり、散歩がてら駅に行くというのはいくら運動好きの両親でもやや辛いかなあと思いました,5
もう車での移動は前提と出来なくなりますので、やはり駅からせめて歩いて15分程度で行ける場所だったら良かったのですが、ロケーションとしては完全にアウトです,5

居室は広く、バリアフリーのため、車椅子でも生活がしやすいです,0
バルコニーからの景色は、施設前にある森が広がっており、清々しい景色が広がっています,0
入居している祖母は、「まるで軽井沢ですごしているような気持ち」と、とても気に入っているようです,0
定期的に施設の情報誌のようなものが発行されています,1
短歌や川柳を読んでいる方は職員さんに声をかけられ、情報誌のために掲載する短歌などを読んだりしているようです,1
祖母は施設にはいる前は、いろいろなことに気落ちし、短歌をよむのをやめていましたが、施設にはいってからは情報誌にのせたいからと職員さんに声をかけられて、単価をまたよむようになりました,1
昔の祖母に戻ったようで、家族としては感謝しています,1

シャンデリアやグランドピアノがあり、とてもきれいです,0
室内もバリアフリーで車椅子でもすごしやすく作られています,0
特に、トイレが広くて体が不自由になってもすごしやすそうです,0
お花見など季節感のある日帰り旅行や、映画や体操など、毎日のようになにかしら企画されています,1
短歌をよんだり、サークル活動が盛んのようです,1
入居時に3500万程度払いました,2
高いお金ですが、質は伴っていると思います,2
とても美味しいです,3
遊びに来た人たちも一緒に食べられますし、シャンデリアやグランドピアノがあるレストランで食べられます,3
豪華なレストランにきたようです,3
玄関に入るとアロマの香りや季節の花が迎えてくれます,4
とても素敵です,4
なにかあると施設の方が施設の車で病院送迎してくれます,6
定期的な通院が必要になっても施設の方が通院させてくれます,6
最寄り駅からバスで40分くらいかかります,5
バスの本数は多いのですが駅からは遠いです,5

まず部屋が広いです,0
普通のマンションの一室くらいの広さはあり、キッチンやお風呂も部屋にあると聞きました,0
特には聞いてません,1
お隣に住んでたご夫婦が移り住んで行きました,2
自宅を売却してからの入居でしたので正直マンションと同じくらいの値段はします,2
自分で作ってもいいし予約さえすれば食堂でも食べられると言っていました,3
そもそも入居する時に健康な人しか入居出来ないので、入居者の方々は自由に外出もしていいそうです,4
スタッフの心配りもいいと言っていました,4
万が一介護が必要な時は全面的に面倒を診てくれるから安心だと聞きました,6
最寄りの駅からはバスでしか行けないのが少し不便かもしれません,5
しかし、近所にスーパーなどもあり普通に買い物も行けるのでいいと言っていました,5
例えば子どもがいない老夫婦など面倒を見てくれる人がいない人たちが将来病気になった時は、施設で面倒を診てくれるというシステムの施設です,7
いわゆる介護付きマンションと考えた方がいいのかもしれません,7

フロントなどの共用スペースはとても広々としていて、お見舞いに行くときも、ホテルのようで、子供と一緒でも、気兼ねなく立ち寄ることができます,0
温水プールやエクササイズルームが備わっているので、自分の好きなプログラムを選んで適度に運動などを行えるようになっています,1
私は利用して欲しかったのですが、祖母は身体を動かすのが得意ではないので、あまり利用していないみたいです,1
横浜市は元々、老人介護施設の料金が高めの地域だと聞いていたので、他と色々と比較しましたが、施設・サービス面の質などを考えると、妥当かなと思います,2
駐車場使用料が別途かかるのを把握しておらず、後日、予算の見直しをおこないましたが、必要なものなので、仕方ないと思います,2
食事は、ホテルのレストランのようなダイニングルームを利用することができるので、ケア施設に入っているという実感はあまり感じなかったみたいです,3
病気療養中の人向けのメニューもきちんと用意されているので、安心できます,3
どの担当の方も、親切に対応していただけるので、安心してお願いすることができます,4
ケアスタッフの方が、24時間常駐してくださっているので、とても安心できます,6
緊急対応システムや個人別介護プランなどで、一人一人にあった、健康維持をサポートしてくれるので、大変助かっています,6
都心からも近い立地にあるので、色々な方がお見舞いに来てくださることができるのが助かります,5
体験入居のシステムがあり、入居前に実際の生活の雰囲気を味わえたのが、とても良かったです,7

館内はきれいに清掃されており清潔、居室もまずまずの広さ,0
食事場所も清潔そうだった,0
屋上ベランダからの景色もよい,0
館員の挨拶も気持ちよく、教育されている,0
場所もＪＲ、阪神の駅とも近く交通至便のところにあり、出かけるのに便利,0
医療も神鋼病院とタイアップして安心な印象,0
定期的に音楽会など催しものが開催されている,1
また趣味の集まりも頻繁に行われ、入居者が退屈しないよう工夫されている,1
入居一時金がかなり高い,2
その分、入居者が限定されるためある意味高級感を維持しているようだ,2
月額料金は設備等を考えると妥当なところ,2
栄養士の管理のもと、バランスを考えた料理となっている,3
年長者向きの薄味がベースのようだ,3
スタッフの挨拶もしっかり元気よく気持ちがよい,4
また定期的なミーティングで入居者の情報を共有している様子,4
人数も大手企業が管理しているだけあって十分配置されているようだ,4
グループの神鋼病院と連携して対応しており、いかなる緊急事体にでも対応可能の様子,6
ＪＲ、阪神の駅まで徒歩圏内で、三ノ宮まで電車乗車時間は１０分と交通至便な場所に立地,5
元気な人には良い場所だ,5
また近隣は住宅地帯で、公園もある,5
買い物できるところも多く最高の立地,5
大手企業がバックにいるので、長期的に安心して入居できそう,7

様々なタイプのお部屋があるようですが、一貫していえるのがどのお部屋もとてもきれいで、一般のマンションの居室の様に充実した設計がされています,0
また、共有スペースも豪華で広々としており、高級感があふれています,0
毎日のように様々な活動がされていますし、大きなイベントごとがない時期にも映画の鑑賞会をはじめとした様々な催しがされています,1
費用は月々17万円と高級ですが、この施設の設備やサービスのきめ細やかさなどを考えれば当然の値段であると思います,2
一人一人の入居者に合わせて専門のスタッフが用意する食事は大変質が高く、味も栄養バランスも素晴らしいといえるものです,3
設備の豪華さはもちろん、日々の生活の相談サービスなど細やかなところにも大変気を配って頂けるようにされており、安全で安心、快適な毎日を過ごすことができるようにされています,4
クリニックが施設内に併設されており、毎日の生活も非常に安心して送ることができるよう配慮されていますし、専門スタッフが何かあった際も迅速な対応をされています,6
神戸市に構えるこの施設は設備やサービスだけでなく、立地も好条件の場所であり、阪急神戸三ノ宮駅からも近く、大阪からも簡単に通うことができます,5
また周辺には阪急オアシスなどのスーパーや公園もあるので生活には事欠きません,5

全て清潔で良く管理されている様子でした,0
入居者にやさしい感じの施設です,0
詳細は忘れましたが、盛りだくさんの催しがあるようです,1
案内のポスターも多くありました,1
入居一時金、月料金が高め,2
内容から止むをえないのかもしれないが入居者は限られそう,2
特になし,3
立派です,3
栄養士がしっかりしているのかな,3
スタッフ教育は行きとどいています,4
センター長も人格者のようでした,4
人員配置、病院との連携もよさそう,6
経営グループに病院があるのが強み,6
交通至便の街中で、周りも坂がなく散歩にも良さそう,5
街中ではあるが、比較的静かな環境,5
買い物施設も近くにある,5
元社有地とのことで、街中に良い場所が残っていたと感心です,5
特になし,7

雰囲気がいいです,0
高級感があるし、中も明るい,0
暗いムードがなくて、家族も安心しておまかせできるなあと思います,0
