162	1065	Traded my '03 Muranowith 95,000 miles
162	1066	I am not disappointed with new vehicle
162	1067	Many improvements over previous model
162	1068	Navagation system awesome, radio great with recording feature
162	1069	Ride very good but noisy with moon roof open
162	1070	"I miss the memory seat that Nissan decided to remove from the ""09--had it in the '03"
162	1071	Don't understand that decision? Overall, very satisfied, would highly recommend
162	1072	I can fit 4 sets of golf clubs across the back of trunk
162	1073	Try that in any other SUV out there, including Lexus RX, Lincoln MKX, Ford Edge--no way! I tried it already
162	1074	Doesn't sound like a deal breaker, unless you are a golfer!
163	1075	The dealer was wonderful
163	1076	Got a very good price for the vehicle
163	1077	The vehicle it self is excellent for me, a single male living on my own
163	1078	It gets around town very well, the freeway drive is comfortable
163	1079	The audio sounds good, and AC cools well
163	1080	The steering wheel is a little touchy, but that could be me who use to own a 96 Mercury
163	1081	The brakes are great, and the layout of the interior is excellent
163	1082	Overall this vehicle was the best value out there..
163	1083	Hyundai has awesome rebates, check your local dealer
163	1084	Going one on one with Honda, this car offers the same as a honda that cost 1500-2000 more
164	1085	This is a SLT Quad cab With the 5.7 Hemi
164	1086	I have to say, this truck was long overdue
164	1087	After test driving all of the 2009 competitors, this monster handles all of them in just about every catagory
164	1088	Where else can you get 390HP w/407FTlb torque and still get 14 City & 20 Hwy? The rear coil-overs make rear leaf springs a thing of the past
164	1089	I pull a 3000 lb boat&trailer, and have never used the Tow/haul feature
164	1090	Build quality this year is drastically improved inside and out
164	1091	This was the last truck I had in mind when I started shopping, but its in my driveway today.(with no regrets so far)
165	1092	This is a great car
165	1093	I researched MBZ first, having driven 240Ds for 20 years
165	1094	This car is powerful, handy, and responsive
165	1095	Mercedes lost out with half the fuel economy and much higher prices for diesel models
166	1096	Spent a lot of time researching TSX's over several months
166	1097	Driving the 2nd gen compared to the 1st gen was night and day
166	1098	This is arguably the best car on the market under $30k for what the car offers as standard features
166	1099	Bought mine 12/31/08, am 5,000 miles in, and still have a smile on my face every time that I drive it
166	1100	GREAT vehicle for Road trips
166	1101	Overall, a very economical car
166	1102	For a smoother ride, I recommend not putting on aftermarket low-profile tires/rims.
167	1103	I've had this truck for about 4 months and I'm very satisfied with my purchase
167	1104	I was a little concerned that the engine might be a bit wimpy but I find it can hold its own in traffic with no problems
167	1105	Everything seems to be working well
167	1106	No unexpected wind noise or squeaks, and my radio works great.
168	1107	I've been driving my TSX for a month now and I like it a lot except for the ride quality
168	1108	The suspension is way too stiff and the ride is jittery on any surface (as noted in Consumer Report)
168	1109	I'm told that it will soften with time
168	1110	I hope so
168	1111	The 5.1 sound system is outstanding
168	1112	I don't have a problem with the nav screen because I'm short but I can see that if I was several inches higher in the seat, I would see the reflection of the windows in the nav screen
168	1113	Not good
168	1114	Excellent build quality overall and no problem whatsoever so far
168	1115	I'll report again later in the year.
169	1116	We bought this car for my wife to run around town and back and forth to work
169	1117	We traded in a 2000 Nissan Xterra and my wife is very happy with it so am I! We average 30 mpg city and 40-42 Hwy (safe range is about 400 miles on the Hwy) The 1.8 auto has plenty of get up and go and the transmission is fantastic
169	1118	Ride and handling is good, electric steering requires correct driving form on the hwy (both hands on the wheel) around town its great for parking
169	1119	We recently took it on a 1200 mile road trip loaded up with 2 adults and young child very comfortable although the door armrests are annoyingly low
169	1120	We have always owned Toyota or Nissan, our old 93 Tercel had over 200,000 miles when sold.
170	1121	I may have had the first 09 335i in all of CA while the rest were stuck in customs at the Long Beach Port in LA
170	1122	This car is great! Fast, tight, great control, nice new body look with minor changes in the 09 in the exterior as well as on the interior
170	1123	iDrive is so much better then old system
170	1124	Great maps, options, usability, hard drive! And with the new twin Turbo which does its part to conserve gas this beast has power when you need it, and style when you are just rolling
170	1125	Perfect mix of luxury and sport
170	1126	The back seat is too small, but I guess thats why there is a 5 series.
171	1127	This is my second 427 Corvette, the first being a 1966 and needless to say the difference between night and day
171	1128	I like most every experience I have had with the car, from the dealer on down
171	1129	This car was meant to be driven every day if need be
171	1130	One has to remember this is a sports car and not a Cadillac and so it rides like a sports car, no problem there
171	1131	There are so many after market things that can be done to this car and the service manuals make it easy on the DIY?rs
171	1132	Out there on the road there are not too many cars that can hang with you regardless of price
171	1133	It's a gentleman in town and a warrior on the road
171	1134	Love the Cyber Grey
172	1135	We were on our way to test drive a new Camry
172	1136	Took a swing into the Mazda dealer because I knew the design had changed and wanted to check it out
172	1137	After a test drive we kept our appointment w/ the Toyota dealer
172	1138	This Mazda has it all over the Camry, I couldn't even get alloy wheels on the LE model (which really pi**ed me off)
172	1139	Short story, we went back to Mazda and got a good deal on a car (so far, 2 mos) that I think is nicer than the Camry (which is a very nice car).
173	1140	We purchased the car at the end of March
173	1141	Most of our driving is in the Minneapolis metro area
173	1142	No trips over 100 miles one way
173	1143	We like the car a lot and are happy with the purchase
173	1144	It's an enjoyable car to drive if you like quiet and good handling
173	1145	We're averaging 38-40 mpg per tank
173	1146	We too have had the Check Engine light issue concerning the gas cap
173	1147	(4 times in 7400 miles.) This past Wednesday night our dealership told us that Toyota will be coming out soon with a Tech Service Bulletin
173	1148	The gas tank neck is faulty and has to be replaced
173	1149	Ours is scheduled for next week
173	1150	Supposedly with a new, improved one.
174	1151	Traded in my 2000 A6 2.7T on the CC
174	1152	I am very pleased with the of the car overall
174	1153	While not as luxurious or powerful as my old Audi, it's hard to believe this car can be had for under 26k
174	1154	It looks and feels like a much more expensive car and the 2 tone leatherette interior is top notch
174	1155	The clutch is very light and the 6 speed manual is satisfying
174	1156	This is a great car! I hope it proves to be reliable long term vehicle
174	1157	That was my only concern repurchasing from this German brand
175	1158	What is not to like about a quality 4x4 6 cylinder SUV for $16K
175	1159	Electric windows, power locks, cd player, excellent in the snow
175	1160	Only one problem was the right side power mirror stopped working
175	1161	Will wait for a month and see if any other little things pop up
175	1162	The best deal is a 10 year / 100,000 mile warranty
175	1163	Come on now see if you can come close to Toyota and Honda with this kind of deal
175	1164	I researched this hard before I bought and I am please as punch to get this great car
175	1165	Time will tell how it stand up but so far so good.
176	1166	Got this towards the very end of the clunker deal
176	1167	I settled on getting the Touring after looking at a variety of hatchbacks, from a Nissan Versa at the low-end to a Subaru Impreza at the high end
176	1168	Unfortunately for me, these things are extremely popular and after looking for one for nearly 2 weeks, I got the color I wanted (Vivid Blue) but I didn't get the premium package I wanted in time(sun roof, etc.) Immediately noticed is the quality of the interior and how pleasing it is to look at
176	1169	I'd say only the Mazda3speed is more sporty looking
176	1170	Got the Automatic & drives like a breeze
176	1171	Not real sporty but way more so than my old Pathfinder
176	1172	All in all, a great car! Highly recommend it! 
177	1173	Premium Plus w/nav in Ibis White I had never really considered an Audi until I drove the Q5
177	1174	It clearly is a well-thought out vehicle and very much fun to drive
177	1175	Regular Drive mode leaves a little to be desired in first and second but Sport mode (and Triptronic) is where the fun is...0-60 in FAST! MMI is solid, cargo space may not be as large as some others but that was not a factor for me (don't have 22 kids and 3 dogs to shuttle around), gas mileage seems to be above listed, visibility is very good, steering responsive but not overly sensitive, braking is predictable, road noise is low even on 19s, and the most important factor is that it feels like a sedan and drives like one.
178	1176	What can you say except wow
178	1177	Just a sweet looking car that is super fun to drive
178	1178	We receive compliments everywhere we travel, from the tires and rims to the well appointed interior space
179	1179	I was originally looking at Honda CRV and Toyota Rav4, but was concerned about their blind spots and bad rear visibility for backing up
179	1180	So I looked at the Subaru (with AMAZING visibility in ALL directions) and sold on the appearance, performance and features
179	1181	The Subaru Symetrical AWD is also superior to the 4WD technology on Honda and Toyota
179	1182	Regarding other reviews: The base trim does not have cup holders in the back seat center console, but ALL trims have cup holders embedded in the back doors (perhaps the other reviewers haven't noticed?)
179	1183	The radio seems just fine to me
179	1184	The passenger seat is low, but not a showstopper
179	1185	The driver seat is very comfortable in the Limited trim.
180	1186	This truck has had transmission issues since the day I bought it
180	1187	Toyota refuses to admit it is a problem, even though it is well documented on the internet
180	1188	Transmission continually slips when accelerating after a turn or even going over a speed bump
180	1189	There is a clunking/jumping effect around 30mph when letting off gas then getting back on the gas
180	1190	Also have had an annoying buzzing sound from under my glove compartment and a rattling window control panel
180	1191	Body dents very easily
180	1192	Very worried that transmission will fail before my 36k warranty.
181	1193	Beautiful car! The only complaint I have is I wish it had more horsepower
181	1194	I have a G35 coupe which has 280HP, and going down to 228HP is a little change
181	1195	The ride is awesome
182	1196	Great car overall, but the clutch pedal is a bit too heavy for regular city stop and go driving
182	1197	I live in Philly and all Infiniti dealers are located in the suburbs
182	1198	The suburban test drive and the back roads that showed off the handling really didn't reveal how tiring the clutch pedal would become in the city environment where I reside
182	1199	I have a 2006 Honda Element with manual trans that is a pleasure to drive in the city with its light clutch and precise shift action
182	1200	It's very, very similar to the BMW 3 Series that I recently test drove
182	1201	If I could have driven the Infiniti in the city for a day or two I probably would not have purchased it despite its other wonderful virtues.
183	1202	"Some ""professional"" reviews talk about the 5 speed trans being ""jerky."" At 13 miles on the clock, it was"
183	1203	By 200 miles, it had smoothed out considerably
183	1204	It could be a mechanical form of tromp loi, but everything sounds solid about the Aveo
183	1205	The handling is sensitive but precise enough for me
183	1206	Mileage has been as advertised
183	1207	Everyone who has ridden with me comments about the roominess and exelent visibility
183	1208	With the LS you get the basic car and so is reminisent of Pinto, Vega, Colt, Civic of the past (had 'em all) but somehow a little more evolved
183	1209	The option packages seem a little lop- sided
183	1210	Time will tell on reliability, but for now I have no issues and enjoy my new ride every day.
184	1211	I love the car, it is quiet, low road noise
184	1212	But, it burns oil
184	1213	At 600 miles I have had to put in a half quart already
184	1214	Furthermore, you would think for a car that burns so much oil, it would come with a dipstick, but, it does not
184	1215	I wish I would have researched problems like this before buying
184	1216	I do regret my decision now, oh, and for Audi, the current oil consumption is within their limits so, I drive with oil in my trunk at all times.
185	1217	I just bought a hatchback Yaris because it was a Toyota and I wanted a small car w/good mileage
185	1218	I previously owned a VW beetle which I loved but it was getting too costly to own - so I went w/a Toyota mainly because of the reliability of the company
185	1219	I owned Toyotas in the past and a Honda - I would've bought a Honda Fit but it was more expensive than the Yaris
186	1220	Well, it has only been 3 days but this truck is awesome, way better than my 99 taco x-cab 4 banger 4x4
186	1221	Fit and finish are excellent
186	1222	Ride rivals that of my wifes grand Cherokee (car like)
186	1223	Only thing I am having trouble with is you cant hear the engine and it is a manual tranny
186	1224	I have always just shifted on instinct and now I have to use a tach
186	1225	I guess the trade off is the very quiet ride
186	1226	All the standard safety features are nice (6 airbags, trac cont, 4 wheel abs all base model stuff now)
186	1227	I will get the monitor for the tailgate cam, will help with hooking up the trailer
186	1228	This is my 8th Toyota vehicle, and it appears they have hit yet another grand slam.
187	1229	I bought this car earlier this month and absolutely love it
187	1230	I did a LOT of research on 2009 sedans (including Camry, Accord, Jetta, and Altima) before deciding on the Accord
187	1231	The Accord is top-notch As soon as you get in it you feel like you are sitting in a luxury car that should be much more expensive than a Honda
187	1232	And performance is great! I am very pleased with the car...except for 1 thing---the headlights dim just a bit about every 15-20 seconds when the AC is on
187	1233	The only reason I noticed it was because I was looking for it (I had read about it in some of the reviews)
187	1234	However, this is not a big enough problem to keep me from loving my car!! Honda's reliability is excellent.
188	1235	This is one of the best cars I have driven
188	1236	The last car I drove constantly was a Jaguar X-Type Sport and I would still pick the MINI over the Jag
188	1237	Great classic look and a really fun interior
188	1238	Handles like a go kart
188	1239	I do wish that I could have a little more power
188	1240	I also wish I had bought a sunroof.
189	1241	I bought my Tahoe LT 2009 (white) Jan 24th 2009
189	1242	I like space and the top view because of the SUV design
189	1243	The door rubber seals need to improve, if you open the driver door you can see poor wilding Pocket left and right Pumpers (front _ down) which can store dirty wet material, need to add protection screen for the tires to protect the SUV both sides from (splash) 
190	1244	Traded an older F-150 and wanted a new truck that had the same features
190	1245	I'm glad I did because it performs better than expected
190	1246	I priced other trucks in the same class and found this new F- 150 has a far better exterior
190	1247	It's quieter and the interior was tops for the money compared to a Dodge, Chevy, or GMC
190	1248	First week after purchasing the truck it turned heads and had people coming up to me in parking lots just to say what a great looking truck it was!! After a long drive with the family (over 8 hours), even my mother-in-law had to say that it's a hell of a truck in comfort, ride, and interior space
190	1249	She even liked the look and price! 
191	1250	Okay...At first I didn't like the styling of the new TL
191	1251	But I have to admit it has grown on me
191	1252	I love the sexy shape, the way it handles, and the well designed interior
191	1253	Before purchasing the TL, I test drove the Lexus IS 250 and the BMW 325I
191	1254	The IS was too slow (4cyl engine in a 35K dollar vehicle??) and the BMW didn't offer much in terms of standard equipment
191	1255	I basically chose the TL as I felt I got more bang for my buck
191	1256	And we all know Acura makes quality vehicles
192	1257	After much research, this is by far the best car in it's class for value, quality, warranty, and standard features
192	1258	The ride is excellent, tight road hugging suspension and great handling
192	1259	The 2.4L engine is surprisingly strong and much easier on gas than the V6
192	1260	Interior is quiet, very pleasing to the eye
192	1261	All electronics are well placed and easy to see
192	1262	Leather seats are very comfortable
192	1263	Exterior has great lines with chrome accents and the cocoa metallic finish is beautiful in the sunlight
192	1264	"The 17"" wheels and low profile tires are a great accent"
192	1265	Trunk space is huge and rear seats fold down with access to the trunk
192	1266	Nice headroom in rear
192	1267	Great savings with CARS and rebates
193	1268	This is a great car, rides nice, love the color, Sangria Red on the SES model with the standard spoiler and the SYNC system! Great handling
194	1269	Favorite Features
195	1270	Been Toyota Tacoma driver for 14 years
195	1271	Frontier seems ok so far
195	1272	Rides a little ruff, think it's going to be a rattling truck
195	1273	Hearing some noises already, bought on 7/31
195	1274	Stereo is very nice so w/volume up can't hear noises
195	1275	4cy automatic doesn't do too well w/cruise on
195	1276	Like roominess cab, love access doors
195	1277	Bigger than my 1995 Tacoma so I'm getting used to tighter turning radius
195	1278	Did cash for clunker & couldn't get Toyota
195	1279	If I had do overs I might would have taken my chances on waiting to get Tacoma, that was my 1st choice
195	1280	Just not sure it's going to last me 14 years like last truck
195	1281	On this review, I'm not sure I chose the right style
195	1282	It's 4Cy, king cab, power package, full bed 
196	1283	I traded in my 2005 LX for the 2009 EX
196	1284	First, resale value is sweet! Mine was a lease that I went about 20K miles over
196	1285	I traded it in rather than returning it and after the lease payoff the dealer cut me a check! Overall, I love the new Accord
196	1286	I disagree with a lot of people and find the seats very comfortable
196	1287	For those that don't, READ the owners manual on proper adjustment of the head rest; there is a page on that and it makes a big difference
196	1288	As for brake issues and MPG, both are great for me
196	1289	If yours is not, try relaxing when you drive.
197	1290	Picked the Corolla for several reasons
197	1291	Familiar with Toyota quality and reliability
197	1292	Car looks awesome! Super White looks fantasic
197	1293	The 2.4L performs well and is quiet, handles very well and is a blast to shift through the gears
197	1294	Very smooth and easy to drive and all controls are placed well in the cabin
197	1295	Build quality seems very good at this point
197	1296	Time will tell.
198	1297	I turned my 2001 protege ES over to my son, it has 157,000 miles and not a problem
198	1298	I just filled up the tank (half empty) looks like 28 mpg (city & highway)
198	1299	I love the ride, handles like a sports car, not a problem and don't expect any
198	1300	Bought car for my wife because she loved the other Mazda so much (I get to drive it once in a while)
198	1301	Going to tint windows; it warmed up pretty quick inside
198	1302	"If I had to pick one word for Mazda it would be ""Quality"""
199	1303	I test drove infiniti, Lexus, Toyota
199	1304	I kept looking at murano and for some reason moved on
199	1305	But after going thru all the rest I came back
199	1306	The exterior styling had been my initial attraction but the cft transmission had been the putoff
199	1307	Boy was I wrong
199	1308	This murano drives like an infiniti/Lexus
199	1309	Soft ride with lots of pep and no hesitation
199	1310	Flying on the interstate it glided effortlessly thru rush hour, dead quiet to wind & traffic noise
199	1311	I hated to park it it was such fun.
200	1312	 OK, I only have the Sonata a couple of weeks but I am very very happy with the car
200	1313	The power is impressive for a four cylinder and the gas mileage is great, avg 29 MPG all around
200	1314	That avg is highway and city combined
200	1315	It has a classy interior that is well layed out and very comfortable
200	1316	I bought the Sonata to replace an Elantra, 77K miles, that I gave to my son
200	1317	He needed a car
200	1318	This is my seventh Hyundai
200	1319	I traded a Land Rover for a Santa Fe, which I still own
200	1320	I made a great trade
200	1321	To date I've had no issues with any of my Hyundai
200	1322	I plan to look at the new Genesis Coupe when it hits the showroom floor
200	1323	I got the Sonata at an I can't pass it up deal, $12400 for the GLS automatic.
201	1324	My 11 and 13 year old daughters love the Journey
201	1325	They like to fold down the seats and stretch out during road trips
201	1326	AC plug keeps all the electronic goodies charged
201	1327	Beverages in the chill zone, snacks under the floor and movies playing on the DVD
201	1328	I consider the Journey a good value
201	1329	I paid less than 24K with AWD, 3 row seating, MyGig, Infinity Speakers and Sirius radio
201	1330	I could not price anything within $5k that seated more than 5
201	1331	I frequently recommend the Journey to others
201	1332	PS I think the MyGig radio below the heating controls works better in bright light.
202	1333	Great functionality - particularly for hauling kids w/ the third row seating
202	1334	If a mini-van is not an option for aesthetics or other personal reasons, the pilot is a good blend that gives you the functionality of a mini-van with the appearance of an SUV and a very robust SUV at that.
203	1335	I have this car about a couple of weeks and I just love this car
203	1336	I looked at Honda Fit and Toyota Yaris
203	1337	I see these cars on Route 1 and they look too small for that kind of Highway
203	1338	I wanted 1.8 L not 1.5 like Fit and Yaris
203	1339	Interior is roomy and it feels like a big car
203	1340	It's zippy and I am very comfortable on highways
204	1341	I traded two vehicles: an '03 Murano SL AWD and '05 350Z Roadster after realizing that it is no longer practical for me to have 2 vehicles requiring premium fuel
204	1342	I purchased a black on black w/leather LE loaded with the dual panel roof instead of a DVD player
204	1343	This car is an absolute delight to drive and I'm amazed at the amount of room as well as the creature comforts
204	1344	When you press the accelerator, it responds effortlessly
204	1345	20hp more than my '03 and seems like about the same mileage with mid-grade fuel
204	1346	If you select a black one, only use microfiber cloths on the exterior and say good-bye to automatic car washers
205	1347	Wanted to get up higher in traffic for visibility so went looking at crossovers and SUVs
205	1348	Test drove the X5 and the X6
205	1349	NO CONTEST
205	1350	The X6 has sedan like handling characteristics and had better performance
205	1351	There really IS a difference between the X5's 3.0i and the X6's 3.5i
206	1352	I love my xB! I have 800+ miles on my xB at the moment
206	1353	It's quick, I'm averaging around 27mpg, rides nicely and is comfortable
206	1354	It really is a vehicle for everyone
206	1355	Older/disabled folks will love that it's easy to get in and out of and younger people will love how amazing xB's look lowered with different wheels/tires
206	1356	The sound system is great for stock
206	1357	Although it's not recommended, some people do light towing with their xB's (such as one Waverunner or one ATV)
206	1358	Visibility is quite good
206	1359	Windows are large and you have a great view of everything
206	1360	The xB is very safe as well.
207	1361	We started looking for an SUV and wasn't sure what direction to go
207	1362	My father in-law has a Yukon SLT and loves it
207	1363	I have always been anti American when it comes to vehicles, I always stuck with Japanese
207	1364	We also own a 07 Honda Pilot EX-L(w/nav) and absolutely love it, however my wife wanted something more roomy
207	1365	So our search began
207	1366	We looked at Toyota Sequoia....way too pricey, even the base SR5
207	1367	Then we looked at Nissan Armada's, not bad but poor fuel economy, and drive too much like a truck
207	1368	Then we drove an Expedition(Eddie Bauer), I was not impressed with the fit and finish and the steering was way too touchy
207	1369	Then we drove our first Tahoe..I was impressed
207	1370	Two days later we bought one
208	1371	I researched and drove multiple cars for months before deciding the V6 Navi was the best decision for the $
208	1372	I wanted the coupe, but the back seat was a non-starter for adults
208	1373	Awesome sound system! Mileage not what I expected from the VCM engine, and I drive with a light foot
208	1374	Navi isn't intuitive yet, but I hope to be better with it after a couple months
208	1375	The climate control system is exceptional
208	1376	People I talk to through blue tooth say the sound quality is very good
208	1377	Exceptionally fine handling and steering
208	1378	After 4 Hondas and 3 Mercedes, I'm sold on Honda
208	1379	Why pay twice as much for an unreliable Mercedes when you can have a car like this?
209	1380	I traded in my 2002 Camry XLE with 162,000 miles on it
209	1381	What a great car that was! Of course with such a great experience I had to consider the new Camry
209	1382	It is much sleeker in design although it is still Rather bland
209	1383	It is very quiet and smooth which is important to me as I do a lot of hwy driving
209	1384	The seats are comfortable but not quite up to my 2002
209	1385	Toyota did cut some corners with interior quality but overall it is still excellent
209	1386	It is also a little smaller inside than my 2002 although they claim it is larger? I also am not a huge fan of the deep dash board and the fact that you sit a bit higher then the previous model
209	1387	The stereo is good but not as crisp in sound as it could be.
210	1388	"What a car! Style-wise, Mazda hit a grand-slam: roomy 4-door practicality with unique sporty 2-door styling & so many features per $! Really nice 17"" alloys"
210	1389	Stock audio system pretty good
210	1390	Keyless start system rocks! Awesome dash layout & display at night
210	1391	Super- smooth & quiet ride
210	1392	Comfy seats
210	1393	Perfect steering feel
210	1394	Glides over curvy roads & corners with grace
210	1395	SO fun-to-drive! Doors yield loud THUNK when shut! Greatest surprise: Even with 5spd auto trans, the 170hp 2.5 4cyl engine routinely leaves other cars in my rearview mirror from full stops with little effort
210	1396	Even outperforms the 170hp v6 in my '98 626LX despite being much larger car
210	1397	Generates refined, throaty growl
210	1398	Superb!!!
211	1399	I owned a 2006 Chevy Equinox and I traded up for this vehicle
211	1400	I definitely traded up! The Chevy's interior left a lot to be desired and after a while I grew tired of the exterior as well
211	1401	With my new CR-V I feel like I'm definitely driving in style
211	1402	My main goal was to increase my mpg average without sacrificing space and comfort
211	1403	I have a very large dog and thought a car might get better mileage, she would not have her own space
211	1404	With the CR-V I get car style mileage and SUV style space
211	1405	The perfect combination
211	1406	If you're looking for that combination as well as great interior and exterior style and finish, then you've found the one to get
211	1407	I've had it for two weeks now and have ZERO regrets.
212	1408	We traded in our 2002 Monte Carlo SS two weeks ago for this Corolla S
212	1409	My main motivation was gas mileage
212	1410	I didn't expect to find a car that can get 35 mpg and zip up the mountains where I live
212	1411	I carpool with my wife to work 35 miles each way and it is a comfortable, quiet ride
212	1412	The car has enough power to climb the hills and handles great through the back roads
212	1413	"I thought I would be sorry letting the Monte Carlo go, but with the S I can still ""play"" when the mood hits"
212	1414	Oh, my wife almost got a speeding ticket..
212	1415	over 100 mph! Thank goodness the highway patrol was busy with someone else! If this car lives up to the Toyota name over the next 7 years, as I expect, I'll be very happy.
213	1416	My wife would not give up her matrix XRS without a nose bashing bleeding fight
213	1417	Guile and love on my part got her to try out the Venza and it was love on first sight
213	1418	If you travel two or three long trips a year yet need conveyance that won't tire both your wallet and patience and combine camping with urban driving, while keeping the kids happy, then this is the car for you
213	1419	My wife was never one to enjoy attention but even she likes the looks she is getting
213	1420	and the kids look up through the roof in the rear and all you hear is silence
213	1421	Need I say more
213	1422	All you parents out there at least give it a look over, this car (suv?) does not need a salesman.
214	1423	We chose the Pilot over the Buick Enclave and traded in our Buick Ranier (which we had thoroughly enjoyed for almost 5 years)
214	1424	The Pilot has more than exceeded our expectations and, at this point, is the most enjoyable vehicle we have ever owned
214	1425	Increased gas mileage over the Ranier is also a plus
214	1426	The Pilot has the best-designed and most usable, roomy interior we have ever seen
214	1427	Combine that with a striking exterior and fun-to-drive performance, then wrap it up in Honda dependability and you have a package that is hard to beat
214	1428	Did I mention that the Pilot was $6000 less than the Enclave? We also own a Honda Ridgeline and love both of our Hondas!
215	1429	While this sedan is probably one of the best around, make sure you test drive
215	1430	The VCM at 65-75 MPH is constantly changing between the 3-4 modes and can cause jerking response
215	1431	It is noticeable, causes nausea
215	1432	Make sure you are ok with this
215	1433	Be aware that the car must be warmed up for the VCM to work
215	1434	Using cruise control and holding your right foot extremely still helps
215	1435	Otherwise just drive 95+ to keep it in 6 mode
215	1436	Everything else is just same good old Honda...engine...controls, fit/finish...reliability
216	1437	What I was looking for to replace my durango
216	1438	Smaller but still has plenty of room, with good gas mileage
216	1439	I got the 4cyl it has plenty of pep and getting 25mpg after a month.
217	1440	I looked at the Tacoma, but didn't like the pricing (had to add a whole package just to get keyless entry, another package to get tow wiring, etc)
217	1441	The Ridgeline has it all, standard
217	1442	I really like the trunk and the way the rear seats flip up for storage
217	1443	There are many small intelligent things: the heater doesn't blow cold air on you (it waits until the car has warmed up before blowing any air), the driver's window has auto-down AND auto-up, you can lower all four windows with the key fob (great for airing out hot air), and the car gives you your real-time mpg as you drive
217	1444	It's fun, well-designed, and with Honda reliability too.
218	1445	This is the first vehicle I've owned in 30+ years that makes me want to drive
218	1446	It's no sports car but it's still a hoot! On decent roads the engine smoothly hums along and the car is quieter than my 2000 Accord
218	1447	The noise level does pick up when the engine is pushed but it seems willing enough and the transmission shifts with precision
218	1448	It rides very nicely on good roads but things get somewhat choppy on rougher surfaces
218	1449	However, the car remains very composed on all surfaces and is very easy to handle
218	1450	Gas mileage in lows 30s around town and low 40s on highway
218	1451	A lot of thought went into this design!
219	1452	I bought this 2009 Lancer GTS Automatic
219	1453	First, for what you are paying, this car is truly incredible
219	1454	I've research the others and read other reviews, the reviews speak for this car
219	1455	I traded my 06 corolla in for it and will never own another 'yota after this car
219	1456	For approx
219	1457	$17200 out the door I got this car loaded and for what I paid, blows the competition out the door
219	1458	I drove easy on my way home from the dealership and averaged 32.1 MPG, going about 60-70 MPH, not bad at all, I drive easy however
219	1459	All I can say is, Mitsubishi, awesome job
220	1460	Moved up from a Mazda3, and am very impressed with how smooth and quiet the car is
220	1461	Exterior styling is edgy without being too trendy and should hold up well over the years
220	1462	Interior styling is simple and elegant, and mostly very high quality (but what's up with the thin vinyl on the armrest and the Buick velour on the door panels??)
220	1463	On a 500 mile trip I averaged 34mpg in mostly rural driving at 60-65mph with a good bit of stop- and-go intown driving, and have been averaging about 27mpg around town
220	1464	Pretty awesome for such a big car
220	1465	I love that the car looks big, but drives like a much smaller car
220	1466	The ride is firm, but very compliant, a near perfect balance of handling and ride comfort
221	1467	I bought a Black 09' Pontiac G8 GT and could not be happier
221	1468	I have been to the gas station a couple times and people come right up to me asking me all about the car
221	1469	I too love when stopping at red lights and having the car rattle slightly from the V8 anxiously waiting to go
221	1470	I smile every time I go on a drive and glad this was the first new car I have purchased
222	1471	Its a good car for the price I haven't owned it very long so I cant say much but its turning out to be a fun little car 
223	1472	Bought as a daily driver to work and back
223	1473	After 4000 miles it has become a great car to own
223	1474	This car replaced my 1998 Taurus
223	1475	With a V6 I average 29-30 miles to the gallon, if using 10% ethanol blended gas then 26-27
223	1476	0% for 72 and invoice pricing made it a great deal
224	1477	I had been considering the Mustang, Challenger, or Camaro for a new sports car
224	1478	I needed a rear seat for my child (unless I could leave the wife home more often)
224	1479	After doing much research on all the vehicles and test-driving the challenger and Mustang
224	1480	I decided on the Mustang
224	1481	Tried the Challenger RT and it was ok but just didn?t do it for me
224	1482	I liked the outside of the new Camaro but didn?t like the inside so much
224	1483	Everything I researched also swayed me away from a first year production model on any vehicle as well
224	1484	Granted the ?tested? numbers show the Camaro going slightly faster than the Mustang I;m not concerned
224	1485	The mustang is just great all around
224	1486	No regrets at all!
225	1487	I love this car it has it all, Comfort Looks and Performance! Great Gas Mileage
225	1488	No complaints.
226	1489	I've only had my Scion XB for a week, but I just love the way it handles making turns, sitting in it is so comfortable, gas mileage is very good
226	1490	It has so much room
226	1491	It drives so smooth that I have to watch my speed because I don't realize that I'm going that fast
226	1492	The drivers door arm rest could be a little higher but that isn't a big deal
226	1493	Definitely would recommend it.
227	1494	Amazing value
227	1495	I've owned a 911Cab, 535i, SL55AMG and CL500 in the past 5 years
227	1496	Ridiculous yes but I like cars
227	1497	None of these come close to my new loaded '09 A5 for the dollar
227	1498	Yes, the SL55 had the power & torque but not the value or the back seat for kids
227	1499	I also drove the S5 but glad I bought the A5 instead with drive select
227	1500	Sometimes I want the 911 handling and other times the Lexus sofa
227	1501	With DriveSelect, its your decsion and it all works! I predict MB, BMW and Lexus will lose market share to Audi over the next few years and rightfully so
227	1502	"""Car of the Year"" ...if you can find one."
228	1503	I picked the 2.4L base automatic over several other models.I have 7000 miles on it.I have had several issues with it the center caps kept coming off,the steering column had a noise in it when it hit a bump
228	1504	The dealership found the electronic box on the bottom of steering wheel is bad and now the dashboard pieces that were taken off will not snap together
228	1505	The plastic clips seem to be very brittle they break off easy
228	1506	The XM radio is great as long as you don't go through mountains or valleys or even under shade trees signal will go out.The 2.4 has lot of power would not recommend 1.8
228	1507	I've been averaging 26 mpg city 35 mpg
228	1508	highway
228	1509	The wheels make car stand out.
