372,2474,The acceleration is similar to a mid 70s American sedan - it won't win any races.,,,,,1,,,,
373,2480,Styling is so much cooler and Sync and Audio is high tech,,1,,,,,,,
373,2481,Two tone & Vista roof was a must,,,,,,,,,1
373,2482,You can't really appreciate vehicle until you climb in,,,,,,,,,1
373,2483,Interior is excellent quality & design,,1,,,,,,,
373,2484,Middle row leg room is excellent,,1,,,,,,,
373,2486,I drove the FLEX 1st and was so impressed,,,,,,,,1,
374,2491,Handling is responsive and the car meets my needs very well,,,,,1,,,,
375,2495,"The 4cyl has great pickup, quiet acceleration, responsive steering, easy stopping",,,,,1,,,,
375,2496,"Ride quality smooth and tight, build quality tops",,,,,,1,,,
375,2498,While all were good I felt the 6 was the most fun to drive,,,,,,,,1,
375,2499,Also looks better than the competion.,,,1,,,,,,
376,2502,"In city, im loosing 8 mpg-on hwy-12-16 mpg",,,,,,,,,1
376,2503,"The steering is for a weightlifter--very difficult, hard",,,,,,1,,,
376,2504,"The high seats on passenger side& inside trim at rear, make blind spots, you cant see the cars coming on the right side",,1,,,,,,,
376,2505,"You ask--what about mirror? guess what, its so small, you can miss seeing traffic",,,,,,,1,,
376,2506,"Seats are very cheaply made, w/hardly any padding for comfort",,,,,,1,,,
376,2507,"And guess what---no glove box lock, or light to see, figure that",,,1,,,,,,
376,2508,"I was appealed by this car, by its looks, not as a car & don't want anyone to do this stupid action",,,1,,,,,,
377,2511,"BMW 335 gave me the best driving experience in terms of acceleration, handling, brakes, and comfort",,,,,,,,1,
377,2513,I bought the G37 because I got 6 grand off MSRP and it's roomier inside,,1,,,,,,,
377,2514,I'm sure it's a lot more reliable than BMW.,,,,,,,1,,
378,2517,The car is getting the rated mileage unlike the Nissan Versa I traded in,,,,,,,,,1
378,2518,I get about 21 mpg in 90% city driving and about 27 on the hwy,1,,,,,,,,
378,2519,"You'll be hard pressed to find a family sedan with AWD, a moon roof and this level of refinement for the price.",,,1,,,,,,
379,2522,"I fell in love with the redesigned body style of the 2009 model, but that's where the love ends! The biggest complaint I, and many other owners that I have talked to, have with the 2009 Corolla is the Electric Power Steering",,,,,,,,1,
379,2523,"I cannot, for the life of me, keep the car in a straight line when traveling over 50mph",,,,,,,,1,
379,2524,I think that it is a design flaw that should get looked into,,,1,,,,,,
379,2525,"Other than that rather annoying and potentially unsafe aspect, the build quality is comparable with the 2004 model",,1,,,,,,,
379,2526,Gas mileage is about 35mpg.,1,,,,,,,,
380,2527,"I just got this car yesterday, but I had another 5 as a loaner for a week before that so I'm pretty acquainted with the car's peculiarities at this point",,,,,,,,,1
380,2528,"We were looking at everything from small hatchbacks like the Honda Fit and Toyota Matrix to full-size minivans such as the Odyssey and Sienna, but the Mazda5 seemed like the perfect fit for us: it has plenty of space for a small family (up to 2 kids easily; 3 would be fine until you have to go for a long trip), it's relatively sporty and maneuverable, and it's much more fuel- efficient than minivans",,,,1,,,,,
380,2529,The kicker -- it's the only thing remotely minivan- like that offers a manual transmission.,,,1,,,,,,
381,2530,"Looked to take advantage of the C4C deal and needed a car for my wife that would get good gas mileage, not overly priced and room for my wife to put all her cleaning supplies in as she has a cleaning business",,,,,,,,,1
381,2532,"Plenty of room, great road manners, quite and great warranty",,,,,,1,,,
381,2535,Very very happy with the elantra touring.,,,,,,,,1,
383,2539,This is a nice small - medium size car,,,1,,,,,,
383,2540,"Has a very strong engine (for its category), a lot of space and it is priced better than the competition.",,,,,1,,,,
384,2542,This car compares to all except G37S which was fast and fun but rough ride,,,,,1,,,,
384,2544,The only thing that bothered me on test drives was the cooled seats (back hurt),,1,,,,,,,
384,2545,Bought car without cooled seats,,1,,,,,,,
384,2546,Other then this I love the car - cool look and great ride! Very good price for the features and quality provided,,,1,,,,,,
385,2550,"The ride, very comfortable, very smoothe, and enjoyable",,,,,,,,1,
385,2551,"When you see it in person, it is really strange, it looks so small, like a rock or a toaster with wheels, but CAVERNOUS inside",,,1,,,,,,
386,2553,Very nicely laid out interior,,1,,,,,,,
386,2554,very Spacious with easy entry and exit from all seats,,1,,,,,,,
386,2555,Even my mother in-law (a very large woman) said it was easy to get into and out of the passenger seat and the second row,,,,1,,,,,
386,2556,Did not attempt the third row thankfully,,,,1,,,,,
386,2557,Decent acceleration and stopping is also good,,,,,,,1,,
386,2558,This is not a race car after all but a family transporter so set your expectations correctly and you won't be disappointed,,,,,1,,,,
386,2559,The sound and video systems are excellent! Usually do not even consider a Ford,,1,,,,,,,
387,2566,"With the new one, I average about 27-30 mpg per tank (80% city & 20% hwy)",1,,,,,,,,
387,2567,I have standard stereo and the sound quality is very decent,,1,,,,,,,
387,2568,"Overall, I'm very happy with the car.",,,,,,,,1,
388,2569,I absolutely love this car,,,,,,,,1,
388,2570,I got it loaded and it has all the amenities of a luxury automobile along with the sportiness,,,,,1,,,,
388,2571,I was shocked and sold when I sat in one and it was extremely comfortable and roomy,,,,,,1,,,
388,2572,Get a convertible or a sunroof because they operate great,,,,1,,,,,
388,2573,It gets great gas mileage and all maintenance and the entire car (Including paint and body) is guaranteed for five years,,,,,1,,,,
388,2575,All i have to do is put gas in it and that isn't very often,,,,,,,,,1
388,2576,What a wonderful car!,,,1,,,,,,
389,2581,It holds a large amount of stuff as well as 4 humans,,,,1,,,,,
389,2582,"It handles well, is comfortable and we are getting 18 mpg in town and the promised 24 on the road",,,,,1,,,,
390,2586,Just want a reliable comfortable car with good MPG and got it,,,,,1,,,,
390,2587,"So much room inside, it is really unbelievable - 350 lb",,1,,,,,,,
390,2588,passenger in back seat was very comfortable,,,,,,1,,,
390,2590,performance was great,,,,,1,,,,
390,2591,Plenty cargo room since interior so spacious,,1,,,,,,,
391,2592,I have been disappointed in this vehicle! The insulation in this vehicle is poor,,,,1,,,,,
391,2593,The heater works wonderfully but just about freeze my legs on the driver side,,,,,1,,,,
391,2594,The dealership installed an electronic start and I believe they have messed up the electrical system as nothings seems quite right,,,,,,,,,1
391,2597,I left my keys in the car and turned OFF yet in less than 3 hours my car battery was totally DEAD,,,,,1,,,,
391,2598,This certainly can't be a safety feature to have a battery lose charge this quickly,,,,,1,,,,
391,2599,I agree about the noise!,,,,,1,,,,
392,2600,I have the Fit Sport with navi in manual transmission - it has VSA and ABS,,,,,,,1,,
392,2601,It has excellent handling in the snow,,,,,,,1,,
392,2604,"So I drove on streets that were not yet plowed, particularly on those with some elevation, so the car had to climb",,,,,1,,,,
392,2605,"Having manual transmission, I was able to drive slow, (the proper way of driving in snow)",,,,,,,,,1
392,2607,Not once did the wheels spin or slide - because the VSA corrected it immediately,,,,,,,1,,
392,2608,I was passing SUVs and minivans in the Palisades Parkway who could not make in elevated inclines,,,,,,,,,1
393,2610,So far so good haven't had a problem with it yet,,,,,1,,,,
393,2611,"I'm not sure about fuel economy though, I have the 4.0L V6 and I get 14 in the city",,,,,1,,,,
393,2612,I'm suposed to get 17 in the city and 20 on the highway,,,,,1,,,,
393,2614,Its the best one That you can buy for the money,,,,,1,,,,
393,2615,I wouldn't reccommend this truck unless there is only two people in your family,,,,1,,,,,
394,2617,The Audi A4 ride is fantastic; the 4-cylinder Quattro engine is very powerful,,,,,1,,,,
394,2618,"Tiptronic manual shift is fun (but dangerous-- must be careful to avoid speeding ticket)! This vehicle is beautiful, roomy, and hugs the road",,,,,,,,1,
394,2619,"Because it's low to the ground you have to be careful when parking, so the front end isn't damaged by concrete barriers.",,,,,,,,,1
395,2621,"Like minivans, my Vibe is practical and versatile",,,,,1,,,,
395,2622,"Unlike minivans, the Vibe is economical and fun to drive",,,,,1,,,,
395,2623,But the Vibe GT is a few details short of perfect,,,,,,1,,,
395,2625,I lost some tight cornering ability but gained a whole lot more in noise reduction and comfort,,,,,,1,,,
395,2626,Blind spots force me to trust the mirrors more than I?d like,,,,,,,,,
395,2627,"I had back-up sensors installed to allay fears that I would back into something or, worse, someone, such as the grandchildren who live with us",,1,,,,,,,
395,2628,I would have also appreciated an in-dash compass,,,,,,,,1,
395,2629,Still a great ride and purchase.,,,,,,,,1,
396,2632,This car was a reasonable compromise,,,,,,,1,,
396,2633,The seat is firm and surprisingly comfortable on a 500 mile drive,,,,,,1,,,
396,2634,The vehicle handles firmly and assertively unlike Toyota's other models,,,,,,1,,,
396,2635,"I call it a vanagon; it felt large at first, but it really is more like a tall sedan than anything else",,,1,,,,,,
396,2636,"I have a black one with that ridiculously toothy chrome grill, which seems to be a desirable feature on higher-end vehicles",,,1,,,,,,
396,2637,But it goes like a tank in the snow and hauls a medium amount of stuff,,,1,,,,,,
396,2638,Expect good resale from it and I feel safe.,,,,,,,1,,
397,2639,I wanted a compact car with good Gas mileage,1,,,,,,,,
397,2641,It's fun to drive,,,,,,,,1,
397,2642,It rides better than I thought it would,,,,,1,,,,
397,2643,and I get 32 MPG in the city,1,,,,,,,,
397,2644,I think GM finally has built a good compact car,,,,1,,,,,
397,2645,It has more pick up than I thought it would,,,,,1,,,,
397,2646,Not to good on a up grade but it's a compact car,,,,,1,,,,
397,2647,I only had it for about a month now and I don't think it has any blind spots in it,,,,,1,,,,
397,2648,The side windows are big,,,,1,,,,,
397,2649,The engine runs quiet and it has a good ride on the highway,,,,1,,,,,
397,2650,"only one thing wrong with it, made in Korea",,,,,,,1,,
397,2651,If anyone wants a compact car they should take a good look at a Aveo.,,,1,,,,,,
398,2655,It has a good amount of power and the brakes are fantastic,,,,,,,1,,
398,2656,"I drive it pretty hard, but I still get about 26-28 mpg doing a mix of city and highway driving",1,,,,,,,,
398,2657,"It's hard to explain, but the car just feels ""solid""",,,1,,,,,,
398,2658,"The doors close with a dull thud, instead of a hollow bang",,,,1,,,,,
398,2659,Even things like the turn signal lever feel well built,,,1,,,,,,
398,2660,"The steering is tight and easy to maneuver, even at high speeds",,,,,,1,,,
398,2661,The ride is overall excellent.,,,,,1,,,,
399,2663,"I've always driven a truck, but seeing the way the economy is and fluctuating gas prices, downsizing is the smart thing to do now",,,,,,,,,1
399,2664,"I don't have a lead foot, but I'm not always the most conservative driver and I'm getting 38 mpg doing about 30% city/70% highway",1,,,,,,,,
399,2665,"Looks great on the outside, the build quality is good",,,,,,,,,1
399,2666,"As far as reliability, I believe it was consumer reports that put it in its top 10 list of reliable cars at #7 so that's definitely a good thing",,,,,,,1,,
399,2667,"Overall, I'm happy with the car and recommend it to friends when they say ""Nice bubble, do you like it?""",,,1,,,,,,
400,2668,I researched many cars offering similar amenities,,1,,,,,,,
400,2669,The KIA appeared to offer better features for the lowest price,,,1,,,,,,
400,2670,"I was not disappointed, it has great features and is very well built",,,,1,,,,,
400,2671,While not a powerhouse the engine offers sufficient power for highway driving,,,,,1,,,,
400,2672,The seating layout and flexibility is well done providing real flatbed storage,,,,,1,,,,
400,2673,The transmission is smooth,,,,,1,,,,
400,2674,"I wish that KIA offered a larger tyre option, but it is not a major flaw",,,,,1,,,,
400,2675,The finish and engineering are of high quality,,,,,1,,,,
400,2676,"The entertainment system, bluetooth and component inputs make offer more luxury features than are found on many prestige cars",,,,,1,,,,
400,2677,"I was surprised and disappointed to find an ashtray, GPS space would be better.",,,,,1,,,,
401,2682,The Fit by FAR blew the competition away,,,,,1,,,,
401,2683,I have DOUBLED my mpg over the PT,1,,,,,,,,
401,2684,"Cargo space is amazing, and have easily fit my two large greyhounds, and last week a 6 foot industrial clothing rack",,1,,,,,,,
401,2685,Have put 1800 miles on it in about a month,,,,,1,,,,
401,2686,Fit also made list of greenest cars,,,,1,,,,,
401,2687,Drove over a nail this week and the TPMS alerted me to low tire pressure,,,,,1,,,,
401,2688,"Now I look forward to driving every day, instead of wondering if my car will start! ",,,,,1,,,,
402,2691,"Averaging 28.5 MPG true Highway, 24 MPG Limited city, 21MPG City",1,,,,,,,,
402,2692,Overall very impressed with vehicle,,,,,,,1,,
402,2693,Drove the Camry and the Sonata blew it away in comfort and styling,,,,,,1,,,
402,2694,Only knock is slight hesitation in acceleration after decelerating,,,,,1,,,,
402,2695,"Nav performs great and much smaller than most vehicles and touch screen a plus, Bluetooth has good performance",,,,,1,,,,
402,2696,The fit and finish is far superior than the 2008 Sonata,,,,,,,1,,
402,2697,Seats are very comfortable and dual zone temperature control feature is awesome although temperature seems to run a little hotter than actual,,1,,,,,,,
403,2700,The ratings I base on any car that's as fuel efficient as this one,1,,,,,,,,
403,2701,"Much more fun to drive than a hybrid, yet gets nearly the same mileage",1,,,,,,,,
403,2702,"Spacious, back seat fits adults, seats comfortable on a 1400 mile, three day trip",,,,1,,,,,
403,2703,Be wary of the hype that the car will get over 50 mpg,1,,,,,,,,
403,2704,Trying real hard I can get 45 - 46,1,,,,,,,,
403,2705,"Around town I've been getting much better than I'd guessed, 38 - 40",,,,,1,,,,
403,2706,I have the manual and keep the car at 1500 rpms unless going uphill,,,,,1,,,,
403,2707,"Never needs to be at more than 2000 rpms unless in top gear, passing or entering a freeway",,,,,1,,,,
403,2708,Averaging 70 mph you will be lucky to exceed 41 mpg,1,,,,,,,,
403,2709,It's in the constant 50s and 60s that 46+mpg is possible.,1,,,,,,,,
404,2712,It looks means and corners great,,,,,1,,,,
404,2714,I love the look of the interior especially the radio,,,1,,,,,,
405,2722,I am averaging 33 MPG living in the burbs! The XLE interior is wonderful and I am glad they came out with this trim for 09,1,,,,,,,,
405,2723,"I was not looking for a fast car - my main priorities were: gas efficient, comfortable, reliable and stylish, and the Corolla covered all! I love the new body design for the 09 Corolla.",,,,,1,,,,
406,2724,I had been looking for a car for several months,,,,,,,,,1
406,2725,When the new body style was released I fell in love,,,1,,,,,,
406,2726,I use my vehicle to drive to and from work and school,,,,,,,,,1
406,2727,She (my TSX) has taken good care of me,,,,,,,,,1
406,2728,"I look forward to getting in my vehicle every morning, traffic or not she is amazingly comfortable.",,,,,,1,,,
407,2729,"I had a Mercedes R350 with all the options, and I drove the Flex and looked at the price and said what the heck am I doing driving a Mercedes, I returned the Mercedes 5 months early to get the Flex, I could not find the SEL with leather and Nav, so I settled for the SE and will install the Nav",,,,,1,,,,
407,2730,Best bang for the buck bar none! THANKS FORD!! ,,,,,,,,,1
408,2733,It's a nice ride but is TOO expensive for what you get,,,,,,,,,1
408,2735,I also hear the whining noise coming from the engine or transmission,,,,,1,,,,
408,2736,"Sounds like the whining sound from a turbine, but the car does not have a turbocharger",,,,1,,,,,
408,2737,The sound varies at different speeds and engine torque,,,,,1,,,,
408,2738,Sometimes not very noticeable at all,,,,1,,,,,
408,2739,The seats are also hard comparable to competition,,,,,,1,,,
408,2740,Nice build quality though,,,,,,,,,1
408,2741,Not much luxury options for the buck though.,,,,,,,,,1
409,2742,The lancer drives very well,,,,,1,,,,
409,2743,"It's as quiet as any of it's competitors, as corolla, etc",,,,,1,,,,
409,2744,It soaks up most of the bumps with minimum effect in the passenger car,,,,,1,,,,
409,2745,"It's engine, a dohc with Mitsubishi Innovative Valve Timing and it's continuously variable transmission both work to make the ride pleasant",,,,,1,,,,
409,2746,"I've had two prior generation lancers and they all were highly reliable, with minimum repairs and breakdowns under severe use",,,,,,,1,,
409,2747,The car is very safe and sturdy - uses very strong steel,,,,,,,1,,
409,2748,The only flaw is that the epa fuel economy is already below it's competitors and below the prior generation lancer 2007,,,,,1,,,,
409,2749,And when you drive it - it seems like it's below the epa estimates also - especially city.,,,,1,,,,,
410,2753,The dealer-salespeople were fantastic,,,,,,,,,1
410,2754,was going to pay for it but 0% financing-ok/ The car is really great-fun to drive-more than enough headroom-free Garmin-car loaded w equipment.Dont wait! good pickup and passing-26.8 mpg n town so far,1,,,,,,,,
410,2755,"Going on trip this weekend!! Car is quiet, no road noise,will pull out in front of traffic from red lite-corners good- give it some gas going around corner- like on a motorcycle,no body lean,stops quicker than on a dime!!!",,,,,,,,,1
411,2757,"However, very disappointed in the windsheild wipers",,,,,,,,,1
411,2759,The left hand wiper shimmers at the bottom; brought it back and was told they can't fix it,,,,,,,,,1
411,2760,Another major issue is that the right hand wiper makes a line smack in the middle of the driver's viewing,,,,,,,,,
411,2761,I just got back from driving in the rain and it was dangerous,,,,,,,,,1
411,2762,The line distorts viewing,,,,,1,,,,
411,2763,I'd say this is a design flaw in the placement of the wipers and the wipers themselves; buyers beware!,,,,,,,,,1
412,2764,"This is a well-engineered, solid vehicle at a reasonable price",,,,,1,,,,
412,2765,"The vehicle provides better road visibility as it sits up higher than a sedan, decent mileage, and is flexible enough if we need to transport small stuff (e.g., chairs, boxes, etc.)",,,,1,,,,,
412,2766,"The ride is kind of rough, not sure if a change of tires would help, or that's the way it is supposed to ride",,,,,,,,,1
413,2767,Same problem as poster JLM.Totally dissatisfied and would not buy it again,,,,,,,,,1
413,2769,The DSG transmission is the culprit and appears in all VWs-not onlyt he EOS,,,,,1,,,,
414,2775,"My 1st choice was a Chevy Tahoe, but I wasn't that thrilled with the size and lack of cargo space",,1,,,,,,,
414,2777,"Of all of the vehicles, Honda had the smoothest ride",,,,,1,,,,
414,2778,"My husband and I are both very tall, and we fit comfortably in both the front and second row seats",,1,,,,,,,
414,2779,"The gas mileage isn't great, but it wasn't any different in any of the vehicles we drove (I'm not sure why it is constantly brought up)",1,,,,,,,,
415,2781,Been driving one since 2003 and have no performance or reliability issues with the car,,,,,1,,,,
415,2783,"I would assume these are common accessories today, especially the iPod",,1,,,,,,,
415,2784,Just disappointed in Nissan's decision to exclude their mid range Murano owners.,,,,,,,,,1
416,2787,There is not a car out there with a cooler combination of interior and exterior styling and it's really fun to drive.,,,,,1,,,,
417,2788,Bought this car for use as my wifes and myself commuting car and to keep the SUV in the garage to keep the miles off it and save some money in gas,1,,,,,,,,
417,2789,We keep the rear seats down and use the area as a cargo area,,1,,,,,,,
417,2791,We purchased an after market rubber mat that covers the complete cargo area (with the seats down),,1,,,,,,,
417,2792,"The car looks small on the outside, but inside there is a lot more room than you'd expect",,1,,,,,,,
418,2797,"very nice drive, the tan interior looks great, smooth ride, no complaints about the car",,1,,,,,,,
419,2798,The 2009 Acura TL-SHAWD w/Technology Package is very fun to drive while offering interior amenities and technology that are second to none,,,,,1,,,,
419,2799,The 09 335x is more fun to drive and faster but lacks the interior space and modern amenities,,1,,,,,,,
419,2800,The 09 Infiniti G37 is faster but lacks the driving refinement and interior space and amenities,,,,,1,,,,
420,2803,The 2009 BMW 335i is even more fun than my previous 2006 BMW 330i,,,,,,,,1,
420,2804,I had a great experience with my previous 330i and didn't think there was much room for improvement,,,,,,,,,
420,2805,The 2009 335i takes an already near perfect design and adds just a little more in a lot of area,,,1,,,,,,
420,2806,The engine is something you just have to experience by driving the car,,,,,1,,,,
420,2807,Great power at all speeds and seems to beg to be driven harder,,,,1,,,,,
420,2808,The handling is great in the curves,,,,,,1,,,
420,2810,This is not the sluggish iDrive system of the past,,,,1,,,,,
420,2811,If you are into tech toys and can operate a modern cell phone you will love the new iDrive,,,,,,1,,,
421,2815,"It is a small, efficient urban two passenger transport that has a small footprint but a spacious interior",,,,,1,,,,
421,2816,Being a Daimler product it has the safety and quality expected,,,,,1,,,,
421,2817,"Having a small Mitsubishi engine, it is no surprise the performance and reliability it has",,,,,1,,,,
421,2818,"Being a European design, it has character and head turning style",,,,1,,,,,
421,2819,Over all this little car has fulfilled and surpassed every design objective and it is fun to drive around town,,,,1,,,,,
422,2821,"Great ride, love the navigation, easy to use",,,,,1,,,,
422,2822,Seems to shift strange,,,1,,,,,,
422,2823,Mileage has not been as good as promised,1,,,,,,,,
422,2824,Good looking and fun to drive,,,,1,,,,,
422,2825,Have had many compliments on this vehicle from strangers in parking lots,,,,,,,,,1
422,2826,Cannot believe that the back bumper is not real chrome,,,1,,,,,,
422,2827,For the price of this vehicle it should be real chrome not paper.,,,,,,,,,1
423,2829,So far the car is great to drive - very comfortable on road trips - I can drive all day long,,,,,,1,,,
423,2830,"I also bought the upgraded sound system (Boston), best sounding factory installed system I have ever had",,1,,,,,,,
423,2831,"I live in Wisconsin, drove once in the snow earlier this year and I am planning on driving year round - from what I have experienced car should handle as good as any non 4X4 - just have to drive with common sense! Dodge rebates plus lifetime warranty backed by the gov't sealed the deal",,,,,1,,,,
424,2832,This new CTS made it even less painful to get rid of my old (2006) CTS,,,,,,1,,,
424,2833,This car is pure pleasure for me,,,,,,,,1,
424,2834,I love everything about it except the fact that it feels so smooth while I am driving it that I don't realize that I am going so fast,,,,,,,,,1
424,2835,I loved my old one but this one stands out by far! Would suggest this car for anyone who is looking for a luxury thrill,,,,,,,,,1
425,2838,It has what we felt was the best finishing details/trim and was sportier than the Camry and Fussion,,,,,1,,,,
426,2845,"She likes my 08 Santa Fe, but wanted something more stylish with a high sitting position",,,,,,,,,1
426,2846,"She loves the Venza! High style, room of an Avalon for adult business associates and friends, space for occasional hauling projects",,1,,,,,,,
427,2848,"Midyear model in midnight sky was the car I wanted after reviewing everything I could about the nissan vs.mazda3,honda civic and toyota corolla",,,,1,,,,,
427,2851,Interior comfort and roominess was best of the group,,1,,,,,,,
427,2852,"I am 6'2"" and interior size was important",,1,,,,,,,
427,2853,"Great acceleration and smooth,seamless transmission, Handling is pretty good and quiet for a small car",,,,,1,,,,
427,2854,The only negative comments I can make is the oddly shaped rearview mirrors and security alarm going off when unlocking trunk without unlocking doors first,,,,1,,,,,
427,2855,Otherwise s solid choice.,,,,1,,,,,
428,2857,"It gets over 25 MPG on the Hwy with average speed of 70 MPH, but in town I am very disappointed",1,,,,,,,,
428,2858,In normal city driving it gets 13 to 14 MPG.,1,,,,,,,,
429,2860,Had a 2006 sportage and saw the optima and had to have it,,,,,1,,,,
429,2861,I am blown away at the attention it gets,,,1,,,,,,
429,2862,People are always telling me they love its looks and the red color is sharp,,,,,,1,,,
429,2863,I just smile when I pull up beside a accord or Camry and think to myself I saved thousands and have an equal car,,,,,,,,,1
429,2864,"The optima feels smooth and plenty of power from the I-4 it only has a few less horse power than the v-6, save a few bucks and buy the I-4",,,,,1,,,,
429,2865,The trunk really holds a lot and the car is comfortable on long trips,,,,,,1,,,
429,2866,The gas mileage is as advertised which many cars do not match up,1,,,,,,,,
430,2870,"She's a sweet, boss looking ride",,,1,,,,,,
430,2871,"The 1st one off the rail car from the factory, and we got her! Inferno pearl red is a head turner at every light in town",,,,,1,,,,
430,2873,"The 3.5 high output V6 is not very quick off the line, but very quick to respond after you'er out of 1st gear",,,,,1,,,,
430,2874,The car feels well balanced and can scream around bends and turns like the best of them,,,,,1,,,,
430,2875,Outstanding road feel and a rocket on the Hwy,,,,,1,,,,
430,2876,"The G package ( 26G )has larger rims, fog lights, all speed traction control, 4 wheels ABS disc brakes, electronic stability program",,,,1,,,,,
431,2877,"After driving the Mazda6, none of the other cars I tested (Altima, Accord, Legacy, Camry) could match the combination of features/performance/style",,,,1,,,,,
431,2878,The acceleration is better than I expected with a 4cyl and the suspension has an excellent balance between handling and comfort,,,,1,,,,,
431,2879,The Michelin tires do squeal too early though,,,,,1,,,,
431,2880,The dashboard is very intuitive and easy to use,,,,1,,,,,
431,2881,The GT has more features than I know what to do with,,,,,1,,,,
431,2882,I especially love the blue tooth connection for my cell phone,,1,,,,,,,
431,2883,The only minor disappointment is the gas mileage,1,,,,,,,,
431,2884,"After 2 months, I'm only getting 21 mpg in combo city/highway driving but that's a small price to pay for an excellent car.",,,,,,,,,1
432,2885,"I've had my Journey for 3 months and already have had the sunroof, power steering, transmission, and main wiring harnesses worked on",,,,,1,,,,
432,2886,The oil light came on before 3000 miles and I got the recall about the wiring harness about the same time,1,,,,,,,,
432,2887,I made an appointment and had the service department look to see why the car made a load noise when turning left,,,,,,,,,1
432,2888,The Power steering was replaced and the transmission started slipping between 1st and 2nd gear also gets stuck in 5th gear and causes my mpg to be about 16.5,1,,,,,,,,
433,2895,The room in it is exceptional and it has all the comfort features you could want from a luxury car,,,,,,1,,,
433,2897,Toyota warranties are not as good as Lexus but then they don't break either,,,,,,,1,,
434,2899,I love my corolla! It's fun and easy to drive,,,,,,,,1,
434,2900,"The car handles well, gets 30 mpg routinely, has cold ac, and the JBL stereo is great",1,,,,,,,,
434,2901,"I think the interior dash design could be upgraded, but that's my only complaint",,1,,,,,,,
434,2902,"With the reliability of Toyota, I'm sure I will be driving this car for many years to come.",,,,,,,1,,
436,2905,"Comfortable car, good to drive powerful 3.5L with V6 engine",,,,,1,,,,
436,2906,compare to Nissan Maxima and Altima v6 engine and Honda Accord,,,,,1,,,,
436,2907,I'd rather buy Toyota Camry a little cheaper price and the model look good too ,,,,1,,,,,
437,2910,"On our trips(we've gone twice so far), we average about 40 MPG",1,,,,,,,,
437,2911,Once we even got 42 MPG!!! The cabin is very quiet and I can actually speak in my normal voice! I love the bluetooth feature,1,,,,,,,,
437,2912,"Since we live on a military base, driving while on the phone is illegal and can cause us major trouble",,,,,,,,,1
437,2913,I love how quiet it is at stop lights,,,,,,1,,,
437,2914,"I can hear myself think!! This car is reliable, and beautiful inside and out",,,,,,,1,,
437,2915,I also love the 6 cd changer and the separate temperature control,,1,,,,,,,
438,2917,Well I recently purchased my Vue hybbrid to help me lower my fuel costs,,,,,,,,,1
438,2919,I needed a vehicle that was roomy enough for me and woulld improve my mpg's,,1,,,,,,,
438,2921,This vehicle has cut my fuel costs in half,1,,,,,,,,
438,2922,I was getting about 14MPG in my Jeep GC and am now getting 31MPG in the vue hybrid,1,,,,,,,,
438,2924,This vehicle has done well even in the mountains,,,,,1,,,,
438,2925,I hope the vehicle will be reliable considering the high mileage I will be putting on it,,,,,,,1,,
439,2929,It has a great ride and is very quiet,,,,,,,,,1
439,2930,The only thing I do not like is the hardness of the drivers seat,,1,,,,,,,
439,2931,"I can feel something under the padding, perhaps it has something to do with the seat's cooling feature",,1,,,,,,,
439,2932,I have been driving around for the last 4 months with a thin quilt under me,,,,,1,,,,
439,2933,This makes it more comfortable,,,,,,1,,,
439,2934,Hopefully the seats will break in and I can take out the quilt,,1,,,,,,,
440,2940,The pickup is great in the 2.4 and the ride is quiet,,,,1,,,,,
440,2941,I have the dark gray and people think it's the small BMW! I trade my cars in every 2-3 year (lease) and always went for the high end 6 cylinder cars,,,,,,,1,,
440,2943,"I love driving it, the ride is really wonderful!",,,,,,,,1,
441,2945,Love the quality and build,,,,,,,1,,
441,2946,Very comfortable; rides like a car not a truck,,,,,,,1,,
441,2947,The Premium sound system in the Limited is among the best I've ever heard (and I drive Lexus) Satellite Radio is nice extra that's standard,,1,,,,,,,
441,2948,"What sold us, too, was the outstanding warranty",,,,,,,,,1
441,2949,V6 engine is quite sufficient for this vehicle and auto trans is smooth,,,,,1,,,,
442,2953,There is no way to get a Wolfsburg designed and built minivan to the U.S,,,,,,,,,1
442,2955,VW is trying to capture the market for their customers who already have a VW and need a family hauler,,,,,,,,,1
442,2956,"We have a Jetta, and needed more room for our growing family",,1,,,,,,,
442,2957,"While every aspect of it may not be ""German Engineered,"" it surely is ""German Inspired."" The ride is great, the layout inside is well though out (we have a bench instead of the captain's chairs for the 2nd row, much more convenient in my opinion)",,,,1,,,,,
443,2960,It flat moves and is stable doing so,,,,1,,,,,
443,2961,I purchased it to replace a 2002 C class MB that I loved but missed having room to haul anything,,,,,,,,,1
443,2962,So far it's two thumbs up! Anxious to take a road trip in the next 2 months,,,,,,,,,1
443,2965,The gas millage isn't anything to write about at this point but it's only got 1000 miles on it,1,,,,,,,,
444,2969,"It rides smoothly, has good fuel economy, and is very fun to drive",,,,,1,,,,
444,2970,It has a lot of power for its size,,,,,1,,,,
444,2971,Its handling is tight and is easy to move in tight spaces,,,,1,,,,,
444,2972,Over all it's a dependable little workhorse.,,,,,,,,,1
445,2974,I have an 08 Outback and a 09 WRX,,,,,,,,,1
445,2975,Fast?....oh yea! Handles like a rally car and goes in the snow,,,,,1,,,,
445,2976,"The best of both worlds, along with Subaru's legendary reliability",,,,,,,,,1
